Original,Character,Dialogue,Wordcount
Lenna: A chocobo...?,Lenna,A chocobo...?,2
Faris: Doesn't look like any chocobo I've ever seen.,Faris,Doesn't look like any chocobo I've ever seen.,8
"Bartz: Whatever it is, I'll catch it!",Bartz,"Whatever it is, I'll catch it!",6
"Party member: Go for it, Bartz!",Party member,"Go for it, Bartz!",4
Black Chocobo: Kweeeh!,Black Chocobo,Kweeeh!,1
Bartz: He's a black chocobo!,Bartz,He's a black chocobo!,4
Lenna: Oh! This means they aren't extinct after all!,Lenna,Oh! This means they aren't extinct after all!,8
"Bartz: Guess not! Black chocobos can fly, so... Giddyup!",Bartz,"Guess not! Black chocobos can fly, so... Giddyup!",8
Black Chocobo: Kweeeh!,Black Chocobo,Kweeeh!,1
Galuf: He didn't giddy. Did you break him or something?,Galuf,He didn't giddy. Did you break him or something?,9
"Faris: Not funny, old man. Sounds like he's got something stuck down his gullet...",Faris,"Not funny, old man. Sounds like he's got something stuck down his gullet...",13
Lenna: Crystal shards!?,Lenna,Crystal shards!?,2
Faris: They must have been blown here by the explosion in Karnak...,Faris,They must have been blown here by the explosion in Karnak...,11
"Bartz: ...And 'cause he swallowed them, he couldn't fly!",Bartz,"...And 'cause he swallowed them, he couldn't fly!",8
"Bartz: Ew, they're still sticky.",Bartz,"Ew, they're still sticky.",4
Galuf: But maybe this time he'll be able to fly!,Galuf,But maybe this time he'll be able to fly!,9
Cid: Hey! You're back!,Cid,Hey! You're back!,3
"Bartz: Cid... We found Crescent Island, but the fire-powered ship sank!",Bartz,"Cid... We found Crescent Island, but the fire-powered ship sank!",10
"Cid: Oh, so?",Cid,"Oh, so?",2
Mid: Whatever. We'll just build another one!,Mid,Whatever. We'll just build another one!,6
"Cid: More importantly, we've learned the whereabouts of King Tycoon!",Cid,"More importantly, we've learned the whereabouts of King Tycoon!",9
Lenna: What!?,Lenna,What!?,1
"Cid: He was seen in Karnak. From there, he moved on to the Desert of Shifting Sands...",Cid,"He was seen in Karnak. From there, he moved on to the Desert of Shifting Sands...",16
"Faris: Shifting Sands, you say?",Faris,"Shifting Sands, you say?",4
"Mid: It's the desert to the west of here, where the sand flows like water...",Mid,"It's the desert to the west of here, where the sand flows like water...",14
"Cid: That's the name. It's impossible for people to enter. They say that past the desert is the Town of Ruin, but no one can actually get there to see.",Cid,"That's the name. It's impossible for people to enter. They say that past the desert is the Town of Ruin, but no one can actually get there to see.",29
"Bartz: If no one can enter the desert, how did the king manage to do it?",Bartz,"If no one can enter the desert, how did the king manage to do it?",15
Cid: Good question.,Cid,Good question.,2
Mid: Witnesses claimed to see him floating in midair.,Mid,Witnesses claimed to see him floating in midair.,8
Bartz: Floating!?,Bartz,Floating!?,1
Lenna: Father...,Lenna,Father...,1
"Faris: Come on, it's not like we're getting any closer to that desert by sitting around here.",Faris,"Come on, it's not like we're getting any closer to that desert by sitting around here.",16
Galuf: Doesn't matter how close we get TO it if we don't know how to get IN!,Galuf,Doesn't matter how close we get TO it if we don't know how to get IN!,16
"Faris: Maybe we'll see it and be inspired. Don't tell me you're afraid of some sand, old man...",Faris,"Maybe we'll see it and be inspired. Don't tell me you're afraid of some sand, old man...",17
"Galuf: Please! When I was your age, we crossed burning sand every day and liked it! Come on, Bartz!",Galuf,"Please! When I was your age, we crossed burning sand every day and liked it! Come on, Bartz!",18
Bartz: Let's check it out!,Bartz,Let's check it out!,4
"Galuf: As expected, it's hopeless...",Galuf,"As expected, it's hopeless...",4
Cid: Wait!,Cid,Wait!,1
"Mid: It ain't over 'til the fat lady sings, and the orchestra hasn't even started tuning up yet!",Mid,"It ain't over 'til the fat lady sings, and the orchestra hasn't even started tuning up yet!",17
Cid: We'll build a bridge!,Cid,We'll build a bridge!,4
"Mid: It's a little risky, but you guys are all about danger, right?",Mid,"It's a little risky, but you guys are all about danger, right?",12
"Cid: How it works is, we use this bell to call the sandworm...",Cid,"How it works is, we use this bell to call the sandworm...",12
Mid: ...then you guys trash it...,Mid,...then you guys trash it...,5
Cid: ...and there's your bridge!,Cid,...and there's your bridge!,4
Galuf: Not the most sophisticated of methods...,Galuf,Not the most sophisticated of methods...,6
Cid: You aren't that sophisticated of a guy! I think it suits you fine!,Cid,You aren't that sophisticated of a guy! I think it suits you fine!,13
"Cid: All right, we're going to call the sandworm!",Cid,"All right, we're going to call the sandworm!",8
Mid: You guys ready?,Mid,You guys ready?,3
"Mid: Oh yeahif you use any magic on the sandworm, you'll be sorry. Good luck!",Mid,"Oh yeah—if you use any magic on the sandworm, you'll be sorry. Good luck!",14
Cid: Here goes!,Cid,Here goes!,2
"Mid: Game, set, and match!",Mid,"Game, set, and match!",4
Cid: Now you can get into the desert!,Cid,Now you can get into the desert!,7
"Bartz: Cid, Mid, take care of the black chocobo while we're gone, okay?",Bartz,"Cid, Mid, take care of the black chocobo while we're gone, okay?",12
Cid: Good luck!,Cid,Good luck!,2
Mid: Take care!,Mid,Take care!,2
Bartz: Guess this is that Town of Ruin Cid was talking about...,Bartz,Guess this is that Town of Ruin Cid was talking about...,11
Lenna: That was...,Lenna,That was...,2
Faris: King Tycoon...?,Faris,King Tycoon...?,2
Lenna: Father!,Lenna,Father!,1
Faris: ... P...Papa...,Faris,... P...Papa...,2
Lenna: Faris!,Lenna,Faris!,1
Faris: ...,Faris,...,1
Lenna: I knew it! You really ARE my sister!,Lenna,I knew it! You really ARE my sister!,8
"Faris: I'm sorry... I wasn't certain at first, and then I didn't think I should tell you...",Faris,"I'm sorry... I wasn't certain at first, and then I didn't think I should tell you...",16
Lenna: Sister!,Lenna,Sister!,1
Faris: Lenna...,Faris,Lenna...,1
Bartz: Uhhh... Where are we?,Bartz,Uhhh... Where are we?,4
Lenna: This place is strange...,Lenna,This place is strange...,4
Faris: Say...what happened to the old man?,Faris,Say...what happened to the old man?,6
Bartz: Huh? He's not here?,Bartz,Huh? He's not here?,4
Lenna: We must have gotten separated when we fell...,Lenna,We must have gotten separated when we fell...,8
"Bartz: He'll be okay. He's a tough old cuss! I'm sure we'll run into him again later. Come on, let's get going.",Bartz,"He'll be okay. He's a tough old cuss! I'm sure we'll run into him again later. Come on, let's get going.",21
Galuf: Now wait one cotton-picking minute! That was an awfully quick decision to ditch me!,Galuf,Now wait one cotton-picking minute! That was an awfully quick decision to ditch me!,14
Bartz: Yikes! Uh...sorry!,Bartz,Yikes! Uh...sorry!,2
Bartz: What is this?,Bartz,What is this?,3
Bartz: Look out!,Bartz,Look out!,2
"Cid: East, west, home is best- even if you're a chocobo, huh!",Cid,"East, west, home is best- even if you're a chocobo, huh!",11
Mid: Bartz should be thrilled! We went above and beyond the call of duty!,Mid,Bartz should be thrilled! We went above and beyond the call of duty!,13
Bartz: Phew... That was close.,Bartz,Phew... That was close.,4
Galuf: I suppose that was a warp device.,Galuf,I suppose that was a warp device.,7
"Faris: After not being used for so long, activating it must've caused an overload...",Faris,"After not being used for so long, activating it must've caused an overload...",13
"Bartz: This is...? Hey, it's the fire-powered ship! I thought it had sunk.",Bartz,"This is...? Hey, it's the fire-powered ship! I thought it had sunk.",12
Bartz: ...But what's that ship over there?,Bartz,...But what's that ship over there?,6
Bartz: Propellers on a boat? What's up with that?,Bartz,Propellers on a boat? What's up with that?,8
"Bartz: Cid, Mid!",Bartz,"Cid, Mid!",2
Cid: Oww...,Cid,Oww...,1
"Mid: What the... Bartz? Lenna, Faris, Galuf...what're you guys doing here?",Mid,"What the... Bartz? Lenna, Faris, Galuf...what're you guys doing here?",10
Bartz: I think that's our line! Where'd you guys come from?,Bartz,I think that's our line! Where'd you guys come from?,10
"Mid: We rode the black chocobo back to Crescent Island. Then, all of a sudden a hole opened up beneath us, and we fell...",Mid,"We rode the black chocobo back to Crescent Island. Then, all of a sudden a hole opened up beneath us, and we fell...",23
"Bartz: Wait, so we're underneath Crescent Island?",Bartz,"Wait, so we're underneath Crescent Island?",6
Bartz: That explains the fire-powered ship being here...,Bartz,That explains the fire-powered ship being here...,7
Mid: This place must've been built by the Ancients.,Mid,This place must've been built by the Ancients.,8
Bartz: Huh... And this propeller ship?,Bartz,Huh... And this propeller ship?,5
"Mid: Uhh...maybe you should ask Grandpa about that. Huh? Wait, where'd he go?",Mid,"Uhh...maybe you should ask Grandpa about that. Huh? Wait, where'd he go?",12
Cid: Hot diggity dang! This is mind-blowing!,Cid,Hot diggity dang! This is mind-blowing!,6
"Bartz: Hey, Cid",Bartz,"Hey, Cid—",2
"Cid: Don't bother me, boyo!",Cid,"Don't bother me, boyo!",4
"Cid: ...tighten this...and adjust this...righty tighty, lefty loosey...",Cid,"...tighten this...and adjust this...righty tighty, lefty loosey...",7
Cid: Voila! That should do it!,Cid,Voila! That should do it!,5
Bartz: That should do what?,Bartz,That should do what?,4
Cid: That should get this ship moving!,Cid,That should get this ship moving!,6
Mid: Wow! Amazing!,Mid,Wow! Amazing!,2
"Bartz: Cid, what is this thing?",Bartz,"Cid, what is this thing?",5
"Cid: Isn't it obvious? It's an airship! Amazing...I've only ever seen these in old texts! I can't believe I'm getting to use one in the flesh! ...Er, well, you know what I mean!",Cid,"Isn't it obvious? It's an airship! Amazing...I've only ever seen these in old texts! I can't believe I'm getting to use one in the flesh! ...Er, well, you know what I mean!",32
"Bartz: Oof, what was that!?",Bartz,"Oof, what was that!?",4
Cid: Something's dragging us down!,Cid,Something's dragging us down!,4
Bartz: Creeping crawdads! Some monster's got a death grip on the ships's hull!,Bartz,Creeping crawdads! Some monster's got a death grip on the ships's hull!,12
Cid: Ha! Looks like that overgrown lobster just got served!,Cid,Ha! Looks like that overgrown lobster just got served!,9
Bartz: With cheese biscuits AND mashed potatoes!,Bartz,With cheese biscuits AND mashed potatoes!,6
Cid: Looks like damage to the ship was minimal... We can use parts from the fire-powered ship to make the airship good as new.,Cid,Looks like damage to the ship was minimal... We can use parts from the fire-powered ship to make the airship good as new.,23
Bartz: Cid...,Bartz,Cid...,1
"Cid: If you're just going to thank me, I don't need to hear it.",Cid,"If you're just going to thank me, I don't need to hear it.",13
Mid: We'll stay here and search for some clues about the earth crystal!,Mid,We'll stay here and search for some clues about the earth crystal!,12
"Cid: The skies are yours, kids. Now get out there!",Cid,"The skies are yours, kids. Now get out there!",9
"Faris: The evil warlock, Exdeath...",Faris,"The evil warlock, Exdeath...",4
Lenna: We must prevent him from returning...,Lenna,We must prevent him from returning...,6
Galuf: All that's left is the earth crystal!,Galuf,All that's left is the earth crystal!,7
Bartz: No point in dawdling... Let's go!,Bartz,No point in dawdling... Let's go!,6
Bartz: What's going on?,Bartz,What's going on?,3
Galuf: Look! The town...,Galuf,Look! The town...,3
Bartz: Cid! Mid! We've got an issue here...,Bartz,Cid! Mid! We've got an issue here...,7
Cid: Save your breath...,Cid,Save your breath...,3
Mid: ...'coz we saw the ruins through the telescope!,Mid,...'coz we saw the ruins through the telescope!,8
Mid: This is bad...the earth crystal is way up there!,Mid,This is bad...the earth crystal is way up there!,9
"Mid: The ancient Ronkans amplified the earth crystal to make their town float. But once they realized amplifying the crystal could make it shatter, they stopped the machine.",Mid,"The ancient Ronkans amplified the earth crystal to make their town float. But once they realized amplifying the crystal could make it shatter, they stopped the machine.",27
"Cid: Shake a leg, miscreants! Somebody's turned the machine back on!",Cid,"Shake a leg, miscreants! Somebody's turned the machine back on!",10
Lenna: It couldn't- you don't think that Father...,Lenna,It couldn't- you don't think that Father...,7
Faris: Never! He would never do such a thing!,Faris,Never! He would never do such a thing!,8
Bartz: How're we supposed to get that high?,Bartz,How're we supposed to get that high?,7
Cid: With this...,Cid,With this...,2
"Mid: ...Adamantite! If we reinforce the ship with it, it'll fly higher! But we'll need to find some more...",Mid,"...Adamantite! If we reinforce the ship with it, it'll fly higher! But we'll need to find some more...",18
Galuf: That's simple enough!,Galuf,That's simple enough!,3
Galuf: That meteorite I came here in... I remember seeing some adamantite reserves inside!,Galuf,That meteorite I came here in... I remember seeing some adamantite reserves inside!,13
Bartz: Are you sure?,Bartz,Are you sure?,3
Galuf: You calling me a liar!?,Galuf,You calling me a liar!?,5
"Bartz: Of course not... It's just that your memory's still kinda spotty, right?",Bartz,"Of course not... It's just that your memory's still kinda spotty, right?",12
Galuf: Pish-posh! The adamantite part is clear as day!,Galuf,Pish-posh! The adamantite part is clear as day!,8
Faris: It's good a place as any to start. Let's go check it out.,Faris,It's good a place as any to start. Let's go check it out.,13
Cid: We'll stay and get things prepared.,Cid,We'll stay and get things prepared.,6
Mid: You guys hurry and bring us some adamantite!,Mid,You guys hurry and bring us some adamantite!,8
"Galuf: Hrm...It was around here, I'm sure of it...",Galuf,"Hrm...It was around here, I'm sure of it...",8
Galuf: There! Inside there!,Galuf,There! Inside there!,3
Galuf: There it is!,Galuf,There it is!,3
"Galuf: How about that! Pretty sharp memory, huh?",Galuf,"How about that! Pretty sharp memory, huh?",7
Bartz: How would an amnesiac like you know!?,Bartz,How would an amnesiac like you know!?,7
"Galuf: Ah-hahahahaha! ...Wait, are you mocking me?",Galuf,"Ah-hahahahaha! ...Wait, are you mocking me?",6
Bartz: There's something in here with us...watch out!,Bartz,There's something in here with us...watch out!,7
"Cid: Great, you got the adamantite!",Cid,"Great, you got the adamantite!",5
"Mid: Quick, give it here so we can install it! Bartz, you guys take a break.",Mid,"Quick, give it here so we can install it! Bartz, you guys take a break.",15
Bartz: *yawn*... Weird... I dreamt that the airship was already finished...,Bartz,*yawn*... Weird... I dreamt that the airship was already finished...,10
Cid: Rise and shine! It's done!!!,Cid,Rise and shine! It's done!!!,5
"Bartz: Yikes, you work fast!",Bartz,"Yikes, you work fast!",4
"Cid: After you lift off, press the A button to fly higher!",Cid,"After you lift off, press the A button to fly higher!",11
"Lenna: So with this, we can go to the floating ruins?",Lenna,"So with this, we can go to the floating ruins?",10
"Cid: Technically, yes, but... Well, take a gander at this.",Cid,"Technically, yes, but... Well, take a gander at this.",9
"Cid: The floating city is equipped with a heavy defense system... If you don't disable it, you won't be able to enter.",Cid,"The floating city is equipped with a heavy defense system... If you don't disable it, you won't be able to enter.",21
"Mid: According to this book, the cannons are really powerful...",Mid,"According to this book, the cannons are really powerful...",9
Lenna: But we must go!,Lenna,But we must go!,4
Faris: No question about it!,Faris,No question about it!,4
Galuf: I don't even see the worry. What's a couple of overblown pop-guns against the likes of us!?,Galuf,I don't even see the worry. What's a couple of overblown pop-guns against the likes of us!?,17
"Bartz: Cid, Mid, thanks for all your help. Now, let's get to the crystal before it's too late!",Bartz,"Cid, Mid, thanks for all your help. Now, let's get to the crystal before it's too late!",17
"Bartz: Yo-ho-ho, and stuff! Time to cast off!",Bartz,"Yo-ho-ho, and stuff! Time to cast off!",7
Bartz: So much for their defenses!,Bartz,So much for their defenses!,5
Lenna: Wait- what's that!?,Lenna,Wait- what's that!?,3
"Galuf: Cripes, look at the size of it!",Galuf,"Cripes, look at the size of it!",7
Faris: Guess there's one last thing to take care of...!,Faris,Guess there's one last thing to take care of...!,9
"Bartz: So, I guess that hole's the way in?",Bartz,"So, I guess that hole's the way in?",8
Galuf: Sure looks like it.,Galuf,Sure looks like it.,4
Faris: We'll know in a second!,Faris,We'll know in a second!,5
Lenna: Father!,Lenna,Father!,1
King Tycoon: Urgh... That bedamned clapperclaw blocks the path!,King Tycoon,Urgh... That bedamned clapperclaw blocks the path!,7
Faris: Papa,Faris,Papa—,1
King Tycoon: Silence! There is no time for chatter! That beast is the guardian of these ruins. It can change its weakness at will... Make yourselves useful and defeat it!,King Tycoon,Silence! There is no time for chatter! That beast is the guardian of these ruins. It can change its weakness at will... Make yourselves useful and defeat it!,28
King Tycoon: Oh! Look at it! Such energy! This is the true power of the crystals...!,King Tycoon,Oh! Look at it! Such energy! This is the true power of the crystals...!,14
King Tycoon: Good work! Very good... Mwa-hahahaha...,King Tycoon,Good work! Very good... Mwa-hahahaha...,5
Lenna: Father!,Lenna,Father!,1
Faris: Papa!,Faris,Papa!,1
Bartz: The earth crystal should be just ahead...,Bartz,The earth crystal should be just ahead...,7
Lenna: Father!,Lenna,Father!,1
Faris: Papa!,Faris,Papa!,1
Galuf: This is bad! Something's gotta be controlling him!,Galuf,This is bad! Something's gotta be controlling him!,8
"Lenna: Bartz, stop!",Lenna,"Bartz, stop!",2
Faris: Don't even try it!,Faris,Don't even try it!,4
Bartz: Step aside!,Bartz,Step aside!,2
"King Tycoon: Heh... With the four of you gathered like this, it will be easier to destroy you all!",King Tycoon,"Heh... With the four of you gathered like this, it will be easier to destroy you all!",17
Girl: Grandpa! I'm so glad you're okay!,Girl,Grandpa! I'm so glad you're okay!,6
Galuf: Krile... You're...Krile...!,Galuf,Krile... You're...Krile...!,2
"Krile: Grandpa, I missed you so much...",Krile,"Grandpa, I missed you so much...",6
Lenna: Father!,Lenna,Father!,1
Faris: Papa!,Faris,Papa!,1
"Krile: Oh, don't worry. I just hit him with a little strike of Thunder! He should be okay.",Krile,"Oh, don't worry. I just hit him with a little strike of Thunder! He should be okay.",17
King Tycoon: Ughhh... Where... Lenna...Sarisa? Sarisais that you!?,King Tycoon,Ughhh... Where... Lenna...Sarisa? Sarisa—is that you!?,6
King Tycoon: It really is you... Sarisa! I can't believe it! You're alive!,King Tycoon,It really is you... Sarisa! I can't believe it! You're alive!,11
Faris: Papa...Papa!,Faris,Papa...Papa!,1
Bartz: Oh,Bartz,Oh—,1
Galuf: Exdeath...!,Galuf,Exdeath...!,1
Exdeath: Galuf. It's good to see you again...for it means I have returned! Mwa-hahahahaha!,Exdeath,Galuf. It's good to see you again...for it means I have returned! Mwa-hahahahaha!,13
Exdeath: Crystals! Obey my magic... Give me your power! Smite these vermin!!!,Exdeath,Crystals! Obey my magic... Give me your power! Smite these vermin!!!,11
Bartz: You think we're gonna just sit back and let you do whatever you want!?,Bartz,You think we're gonna just sit back and let you do whatever you want!?,14
Bartz: Nngh...,Bartz,Nngh...,1
Lenna: Bartz!,Lenna,Bartz!,1
"Exdeath: Hah! Now the crystals have been destroyed. Next shall be your world, Galuf!!!",Exdeath,"Hah! Now the crystals have been destroyed. Next shall be your world, Galuf!!!",13
Lenna: Father!,Lenna,Father!,1
Faris: Papa!,Faris,Papa!,1
"King Tycoon: Sarisa...Lenna...Bartz, and you, warriors from another world. I fear your work is still unfinished. You must not allow the world to disappear into nothingness...",King Tycoon,"Sarisa...Lenna...Bartz, and you, warriors from another world. I fear your work is still unfinished. You must not allow the world to disappear into nothingness...",24
King Tycoon: Light of earth! Come forth and reclaim your essence from me!,King Tycoon,Light of earth! Come forth and reclaim your essence from me!,11
Lenna: Father!,Lenna,Father!,1
Faris: Papa!,Faris,Papa!,1
King Tycoon: Get back! The crystal...must be saved...,King Tycoon,Get back! The crystal...must be saved...,6
Lenna: Father! Hold on!,Lenna,Father! Hold on!,3
Faris: You can't die!,Faris,You can't die!,3
"King Tycoon: Sarisa... Forgive me... I wasn't...much of a father... Lenna... Sarisa... Please, stay together... Become each other's strength... Bartz...take care of them...as I cannot...",King Tycoon,"Sarisa... Forgive me... I wasn't...much of a father... Lenna... Sarisa... Please, stay together... Become each other's strength... Bartz...take care of them...as I cannot...",23
Lenna: WaitFather! You can't,Lenna,Wait—Father! You can't—,3
Faris: Don'tdon't leave us!,Faris,Don't—don't leave us!,3
Bartz: What's going on!?,Bartz,What's going on!?,3
Galuf: It's the ruinsthey're falling!,Galuf,It's the ruins—they're falling!,4
Bartz: We've gotta get out of here! Everybody to the airship!,Bartz,We've gotta get out of here! Everybody to the airship!,10
Faris: Lenna... Come on!,Faris,Lenna... Come on!,3
"Faris: Hold fast, this'll be a bumpy ride!",Faris,"Hold fast, this'll be a bumpy ride!",7
Faris: Lenna...,Faris,Lenna...,1
"Lenna: Father... He's gone, isn't he...",Lenna,"Father... He's gone, isn't he...",5
Bartz: Galuf... Something wrong?,Bartz,Galuf... Something wrong?,3
"Galuf: Yeah... We've got to get moving, and now!",Galuf,"Yeah... We've got to get moving, and now!",8
Bartz: Huh? What's going on?,Bartz,Huh? What's going on?,4
"Galuf: It's all come back to meI remember everything. Exdeath is an evil warlock from my world... Thirty years ago, he came here to destroy this world's crystals. I and three othersthe Dawn Warriorssealed him with the power of the crystals. Everything was fine for thirty years...we thought it was all over. But something bad was happening to the crystals. Once we figured it out, we took the meteors and came back here... But I was too late... Exdeath's not only been freed, but has returned to our world...",Galuf,"It's all come back to me—I remember everything. Exdeath is an evil warlock from my world... Thirty years ago, he came here to destroy this world's crystals. I and three others—the Dawn Warriors—sealed him with the power of the crystals. Everything was fine for thirty years...we thought it was all over. But something bad was happening to the crystals. Once we figured it out, we took the meteors and came back here... But I was too late... Exdeath's not only been freed, but has returned to our world...",88
"Bartz: That's because we used too much of the crystals' power, right?",Bartz,"That's because we used too much of the crystals' power, right?",11
"Galuf: No... We were the ones who left Exdeath on this world in the first place. Back then, we should have dragged him back to our world, like he said...",Galuf,"No... We were the ones who left Exdeath on this world in the first place. Back then, we should have dragged him back to our world, like he said...",29
Bartz: So you guys are really going back?,Bartz,So you guys are really going back?,7
"Galuf: Yup. We've got to seal Exdeath again. Krile's meteorite should still have some juice left... Probably only enough for one more trip, though. Bartz, Lenna, Faris... Thank you so much for everything. I'll miss you guys.",Galuf,"Yup. We've got to seal Exdeath again. Krile's meteorite should still have some juice left... Probably only enough for one more trip, though. Bartz, Lenna, Faris... Thank you so much for everything. I'll miss you guys.",36
Bartz: What kinda nonsense is that? We're going with you!,Bartz,What kinda nonsense is that? We're going with you!,9
"Galuf: No, you're not. This is the last meteorite. That means that if you went to my world, you'd never be able to come back here. Farewell!",Galuf,"No, you're not. This is the last meteorite. That means that if you went to my world, you'd never be able to come back here. Farewell!",26
Krile: Goodbye!,Krile,Goodbye!,1
Bartz: Galuf! Krile!,Bartz,Galuf! Krile!,2
Lenna: Bartz...,Lenna,Bartz...,1
Bartz: Yeah?,Bartz,Yeah?,1
"Faris: So, we've been talking...",Faris,"So, we've been talking...",4
"Lenna: They're still fighting Exdeath in that other world, and...",Lenna,"They're still fighting Exdeath in that other world, and...",9
Faris: We've got to avenge Papa!,Faris,We've got to avenge Papa!,5
Lenna: Yes! What's more...,Lenna,Yes! What's more...,3
Faris: Galuf... He's...,Faris,Galuf... He's...,2
Bartz: He's one of us.,Bartz,He's one of us.,4
Lenna: Bartz!,Lenna,Bartz!,1
Faris: We knew you'd get it!,Faris,We knew you'd get it!,5
Bartz: Let's go thento the other world!,Bartz,Let's go then—to the other world!,6
Lenna: ...But how do we do that?,Lenna,...But how do we do that?,6
Faris: The meteorites don't have enough power to warp anywhere...,Faris,The meteorites don't have enough power to warp anywhere...,9
"Bartz: Well, when I think meteorites, I think Cid! He'll probably know something!",Bartz,"Well, when I think meteorites, I think Cid! He'll probably know something!",12
Bartz: It's in Cid's handwriting.,Bartz,It's in Cid's handwriting.,4
Note: '...adamantite left over from the airship renovations is dangerous... Went to return it...',Note,...adamantite left over from the airship renovations is dangerous... Went to return it...',13
Lenna: I hope nothing has happened to Cid...,Lenna,I hope nothing has happened to Cid...,7
Bartz: Return the adamantite? That means...,Bartz,Return the adamantite? That means...,5
Black Chocobo: Kweh!,Black Chocobo,Kweh!,1
Bartz: Huh? What's the black chocobo doing here?,Bartz,Huh? What's the black chocobo doing here?,7
Bartz: Cid! Mid! What're you guys,Bartz,Cid! Mid! What're you guys—,5
"Cid: Bartz, stay back! It's dangerous!",Cid,"Bartz, stay back! It's dangerous!",5
Mid: A huge wave of power just started flowing from the adamantite!,Mid,A huge wave of power just started flowing from the adamantite!,11
Cid: We just thought to put it back where it came from... Hold on...!,Cid,We just thought to put it back where it came from... Hold on...!,13
Cid: Jumping Christmas! The floor is absorbing the energy from the adamantite!,Cid,Jumping Christmas! The floor is absorbing the energy from the adamantite!,11
Lenna: Say...do you think the meteorite could be recharging? Perhaps it would be enough for us to travel to Galuf's world!,Lenna,Say...do you think the meteorite could be recharging? Perhaps it would be enough for us to travel to Galuf's world!,20
Bartz: That's as good an idea as any.,Bartz,That's as good an idea as any.,7
Cid: What? What are you going on about?,Cid,What? What are you going on about?,7
"Cid: Hmm, so that's your plan!",Cid,"Hmm, so that's your plan!",5
Mid: But this piece of adamantite is too small. There's not enough power for this meteorite to get you to the other world. But maybe if all four meteorites' powers were combined...,Mid,But this piece of adamantite is too small. There's not enough power for this meteorite to get you to the other world. But maybe if all four meteorites' powers were combined...,31
Bartz: ...it'd be enough to warp to Galuf's world!,Bartz,...it'd be enough to warp to Galuf's world!,8
Cid: All right... Let's get to the next meteorite!,Cid,All right... Let's get to the next meteorite!,8
Mid: Yeah!,Mid,Yeah!,1
Cid: Wait right here!,Cid,Wait right here!,3
Mid: Be right back!,Mid,Be right back!,3
"Lenna: They've been inside for quite some time, don't you think?",Lenna,"They've been inside for quite some time, don't you think?",10
Faris: We'd better check on them.,Faris,We'd better check on them.,5
Cid: Help!,Cid,Help!,1
Mid: Yeow! Help us!!!,Mid,Yeow! Help us!!!,3
Bartz: Come on!,Bartz,Come on!,2
Lenna: Are you all right?,Lenna,Are you all right?,4
Mid: We are now!,Mid,We are now!,3
Cid: That was close!,Cid,That was close!,3
Cid: All right... Let's get to the next meteorite!,Cid,All right... Let's get to the next meteorite!,8
Mid: Yeah!,Mid,Yeah!,1
"Cid: Come on, Mid!",Cid,"Come on, Mid!",3
Mid: Yeah!,Mid,Yeah!,1
"Cid: Gadzooks! It's a den of monsters! Er, you kids can go ahead.",Cid,"Gadzooks! It's a den of monsters! Er, you kids can go ahead.",12
"Cid: Much obliged. Now, you can leave the rest to us!",Cid,"Much obliged. Now, you can leave the rest to us!",10
Cid: All right... Let's get to the next meteorite!,Cid,All right... Let's get to the next meteorite!,8
Mid: Yeah!,Mid,Yeah!,1
Cid: Wait here!,Cid,Wait here!,2
Mid: Leave it to us!,Mid,Leave it to us!,4
Cid: That's that!,Cid,That's that!,2
"Mid: Okay, let's hurry!",Mid,"Okay, let's hurry!",3
Bartz: Cid! Mid! Look out!,Bartz,Cid! Mid! Look out!,4
Cid: Are you all right?,Cid,Are you all right?,4
Mid: That was awesome!,Mid,That was awesome!,3
"Cid: That's all four meteorites! Now, take a look at this map.",Cid,"That's all four meteorites! Now, take a look at this map.",11
"Mid: See where the energies from all four meteorites intersect? That's the warp point. Now, get over there!",Mid,"See where the energies from all four meteorites intersect? That's the warp point. Now, get over there!",17
Cid: Be careful!,Cid,Be careful!,2
"Bartz: Thanks for everything, guys.",Bartz,"Thanks for everything, guys.",4
Lenna: The light is fading...,Lenna,The light is fading...,4
Bartz: There's not much power left from the meteorites.,Bartz,There's not much power left from the meteorites.,8
Faris: No turning back now!,Faris,No turning back now!,4
"Bartz: A one-way trip, huh? You guys sure about this? We probably won't be able to come back home...",Bartz,"A one-way trip, huh? You guys sure about this? We probably won't be able to come back home...",18
Lenna: That doesn't matter...this is more important.,Lenna,That doesn't matter...this is more important.,6
Faris: Aye. We're in this 'til the bitter end.,Faris,Aye. We're in this 'til the bitter end.,8
Bartz: All right then...let's go!,Bartz,All right then...let's go!,4
"Lenna: I suppose this is goodbye to our world... Farewell, Chancellor...",Lenna,"I suppose this is goodbye to our world... Farewell, Chancellor...",10
"Faris: ...Buck up, mateys. I know you can handle the looting and pillaging without me.",Faris,"...Buck up, mateys. I know you can handle the looting and pillaging without me.",14
"Bartz: Be good while I'm gone, Boko! Don't get into too much trouble!",Bartz,"Be good while I'm gone, Boko! Don't get into too much trouble!",12
Bartz: Huh...sleeping.,Bartz,Huh...sleeping.,1
Pirate: Hrn hum harr...buh?,Pirate,Hrn hum harr...buh?,3
Bartz: Wha...those look like Boko's footprints! Don't tell me he tried to go after us...,Bartz,Wha...those look like Boko's footprints! Don't tell me he tried to go after us...,14
Bartz: Boko!,Bartz,Boko!,1
Boko: Kweh...,Boko,Kweh...,1
Lenna: Oh! He's been hurt!,Lenna,Oh! He's been hurt!,4
