Original,Character,Dialogue,Wordcount
STRAGO:May I accompany you?,Strago,May I accompany you?,4
EDGAR:Who're you?,Edgar,Who're you?,2
LOCKE:He's one of this town's citizens.,Locke,He's one of this town's citizens.,6
TERRA:He's descended from the Mage Warriors of yore... I think he can be a big help.,Terra,He's descended from the Mage Warriors of yore... I think he can be a big help.,16
STRAGO:We must expect the Empire to flex its new-found muscle soon.,Strago,We must expect the Empire to flex its new-found muscle soon.,11
"RELM:I'm coming along, too.",Relm,"I'm coming along, too.",4
"SABIN:Yeah, right kid!",Sabin,"Yeah, right kid!",3
"RELM:What? Who is this puffed up aerobics instructor, anyway?",Relm,"What? Who is this puffed up aerobics instructor, anyway?",9
SABIN:Kid's got quite a lip!,Sabin,Kid's got quite a lip!,5
RELM:Aaack! I'm gonna paint your portrait!,Relm,Aaack! I'm gonna paint your portrait!,6
STRAGO:All right all ready! If you insist...,Strago,All right all ready! If you insist...,7
RELM:That's better!,Relm,That's better!,2
SABIN:Lets go!,Sabin,Let’s go!,2
"RELM:What's wrong, lover boy?",Relm,"What's wrong, lover boy?",4
EDGAR:How old are you?,Edgar,How old are you?,4
"RELM:I'm coming along, too.",Relm,"I'm coming along, too.",4
"EDGAR:You've grown up entirely too fast! Lighten up, okay?!",Edgar,"You've grown up entirely too fast! Lighten up, okay?!",9
SETZER:The Empire's after the sealed gate! They're looking for some statues or something.,Setzer,The Empire's after the sealed gate! They're looking for some statues or something.,13
"GESTAHL:Oh, those silly Espers! To think they opened the gate themselves! The Statues should be just ahead. If we can just get our hands on them, we'll have everything we ever dreamed of!",Gestahl,"Oh, those silly Espers! To think they opened the gate themselves! The Statues should be just ahead. If we can just get our hands on them, we'll have everything we ever dreamed of!",33
GESTAHL:Come quickly!,Gestahl,Come quickly!,2
"CELES:What's wrong, Terra?",Celes,"What's wrong, Terra?",3
TERRA:The island... The world is groaning in pain...,Terra,The island... The world is groaning in pain...,8
"GESTAHL:Fuwa, ha, ha! Now THIS is power! This, and my Magicite... now nothing can stop me!",Gestahl,"Fuwa, ha, ha! Now THIS is power! This, and my Magicite... now nothing can stop me!",16
STRAGO:The beginning of all magic...,Strago,The beginning of all magic...,5
"STRAGO:It is said that they somehow neutralized each other's power, then sealed themselves away... the 3 statues should ever be moved out of alignment, the resulting inbalance of power would... ...rearrange the face of our planet...",Strago,"It is said that they somehow neutralized each other's power, then sealed themselves away... the 3 statues should ever be moved out of alignment, the resulting inbalance of power would... ...rearrange the face of our planet...",36
SETZER:Quick! Let's jump onto that thing!,Setzer,Quick! Let's jump onto that thing!,6
"SHADOW:Down with the Empire! Once I outlived my usefulness, they tried to off me!",Shadow,"Down with the Empire! Once I outlived my usefulness, they tried to off me!",14
SHADOW:Is Interceptor all right?,Shadow,Is Interceptor all right?,4
SHADOW:Forget about me.,Shadow,Forget about me.,3
SHADOW:I sold my skills to the Empire... I have no right to fight together with you.,Shadow,I sold my skills to the Empire... I have no right to fight together with you.,16
"GESTAHL:Well, well...",Gestahl,"Well, well...",2
CELES:I came to stop you!,Celes,I came to stop you!,5
"GESTAHL:Fwa, ha, ha... Then you're just in time to perish. Behold! The Statues!!",Gestahl,"Fwa, ha, ha... Then you're just in time to perish. Behold! The Statues!!",13
GESTAHL:Ooh! I've got goose bumps! What power...,Gestahl,Ooh! I've got goose bumps! What power...,7
"CELES:Emperor Gestahl! Please, stop this madness!",Celes,"Emperor Gestahl! Please, stop this madness!",6
"GESTAHL:Celes... Come to me, my pretty! You and Kefka were given life to serve me!! It is your birthright to rule the world with me!!",Gestahl,"Celes... Come to me, my pretty! You and Kefka were given life to serve me!! It is your birthright to rule the world with me!!",25
KEFKA:Kill the others and we'll overlook your treachery!,Kefka,Kill the others and we'll overlook your treachery!,8
KEFKA:Take this sword! Take care of them. Immediately!!,Kefka,Take this sword! Take care of them. Immediately!!,8
GESTAHL:Celes...together we can rule an entire world! Think of it...!,Gestahl,Celes...together we can rule an entire world! Think of it...!,10
CELES:Power only breeds war... I wish I'd never been...born.,Celes,Power only breeds war... I wish I'd never been...born.,9
KEFKA:You...vicious brat! Grrr... Aargh... I hate hate hate hate hate hate...hate hate hate hate hate hate hate hate hate hate HATE YOU! Grrr...,Kefka,You...vicious brat! Grrr... Aargh... I hate hate hate hate hate hate...hate hate hate hate hate hate hate hate hate hate HATE YOU! Grrr...,23
KEFKA:Goddesses...you were born only to fight. I implore you...show me your power!!,Kefka,Goddesses...you were born only to fight. I implore you...show me your power!!,12
KEFKA:I command you! Give me your power! Arrrgh! Curses!,Kefka,I command you! Give me your power! Arrrgh! Curses!,9
"KEFKA:Listen to me, or you'll regret it! Give me...POWER!",Kefka,"Listen to me, or you'll regret it! Give me...POWER!",9
"GESTAHL:Kefka, stop it! Revive those statues, and you'll destroy the very world we're trying to possess!",Gestahl,"Kefka, stop it! Revive those statues, and you'll destroy the very world we're trying to possess!",16
GESTAHL:Kefka! Are you nuts?!,Gestahl,Kefka! Are you nuts?!,4
KEFKA:Nuts...?! Emperor! Don't disturb me! I'm showing them the meaning of power!,Kefka,Nuts...?! Emperor! Don't disturb me! I'm showing them the meaning of power!,12
"GESTAHL:I don't think so, friend. Your days are now over.",Gestahl,"I don't think so, friend. Your days are now over.",10
GESTAHL:Now relax......I'm simply going to put you to sleep with the very power you unleashed......,Gestahl,Now relax......I'm simply going to put you to sleep with the very power you unleashed......,15
GESTAHL:What's so funny?!,Gestahl,What's so funny?!,3
GESTAHL:Very well. It is only fitting that you go to sleep laughing!,Gestahl,Very well. It is only fitting that you go to sleep laughing!,12
GESTAHL:N......noooo!! Why isn't my magic working?!,Gestahl,N......noooo!! Why isn't my magic working?!,6
GESTAHL:K......Kefka!!!!! H......how...?!,Gestahl,K......Kefka!!!!! H......how...?!,2
GESTAHL:How are you doing this?!,Gestahl,How are you doing this?!,5
KEFKA:How? Simple! I'm standing within the field of the Statues! Their strong field absorbs all magic sent their way! Or didn't you notice?!,Kefka,How? Simple! I'm standing within the field of the Statues! Their strong field absorbs all magic sent their way! Or didn't you notice?!,23
"KEFKA:And now, Statues! You've shown me a sign! It is time you show this old man your true power!",Kefka,"And now, Statues! You've shown me a sign! It is time you show this old man your true power!",19
GESTAHL:No! Kefka!! Don't do something stupid......,Gestahl,No! Kefka!! Don't do something stupid......,6
"KEFKA:I command you, Statues!!!",Kefka,"I command you, Statues!!!",4
KEFKA:You're way off!!!! Where're you aiming?!,Kefka,You're way off!!!! Where're you aiming?!,6
KEFKA:Whoa! More to the right!,Kefka,Whoa! More to the right!,5
KEFKA:Run! Run! Or you'll be well done!,Kefka,Run! Run! Or you'll be well done!,7
"KEFKA:Poor old......Oh well, what a worthless excuse of an Emperor!!",Kefka,"Poor old......Oh well, what a worthless excuse of an Emperor!!",10
GESTAHL:There'll be no one to worship us...,Gestahl,There'll be no one to worship us...,7
"CELES:Snap out of it, Kefka!",Celes,"Snap out of it, Kefka!",5
"CELES:Oh, that's really smart, Kefka! Disturb their delicate balance, and they'll go haywire...!",Celes,"Oh, that's really smart, Kefka! Disturb their delicate balance, and they'll go haywire...!",13
KEFKA:Who're you?!,Kefka,Who're you?!,2
SHADOW:Go! There are people counting on you!,Shadow,Go! There are people counting on you!,7
SHADOW:Don't worry about me! Run!! I can't stop this chain reaction! I'll see you again. Count on it!,Shadow,Don't worry about me! Run!! I can't stop this chain reaction! I'll see you again. Count on it!,18
KEFKA:You can't escape me!!,Kefka,You can't escape me!!,4
SETZER:Hang on!,Setzer,Hang on!,2
CID:Celes...at last...!,Cid,Celes...at last...!,2
CID:You're finally awake!,Cid,You're finally awake!,3
CELES:I...feel like I've been sleeping for ever...,Celes,I...feel like I've been sleeping for ever...,7
"CID:For one year, actually... I thought you were out for good.",Cid,"For one year, actually... I thought you were out for good.",11
CELES:A whole year...You've watched over me the whole time?,Celes,A whole year...You've watched over me the whole time?,9
"CID:Yes, and I'm about out of energy.",Cid,"Yes, and I'm about out of energy.",7
"CID:We're on a tiny, deserted island. After the world crumbled, I awoke to find us here together with......a few strangers.",Cid,"We're on a tiny, deserted island. After the world crumbled, I awoke to find us here together with......a few strangers.",20
"CELES:The world...! So, it wasn't just a dream.",Celes,"The world...! So, it wasn't just a dream.",8
CELES:Where are my friends? Where's Locke...?,Celes,Where are my friends? Where's Locke...?,6
"CID:I don't know. I only know we're here... Maybe we're the only people left alive...Since that day, the world's continued its slide into ruin. Animals and plants are dying...The few others who washed up here with us passed away of boredom and despair.",Cid,"I don't know. I only know we're here... Maybe we're the only people left alive...Since that day, the world's continued its slide into ruin. Animals and plants are dying...The few others who washed up here with us passed away of boredom and despair.",43
CELES:My friends...they're probably all gone...,Celes,My friends...they're probably all gone...,5
CID:Celes...you're the closest thing to family that I have...we could just live out our lives here peacefully...,Cid,Celes...you're the closest thing to family that I have...we could just live out our lives here peacefully...,17
"CELES:I suppose so, Cid...Or should I say, Granddad?! May I call you that?",Celes,"I suppose so, Cid...Or should I say, Granddad?! May I call you that?",13
"CID:Gramps, eh? I'm overwhelmed! All of a sudden I have a granddaughter! Cough... Wheeze...",Cid,"Gramps, eh? I'm overwhelmed! All of a sudden I have a granddaughter! Cough... Wheeze...",14
CELES:My long-lost Granddad...,Celes,My long-lost Granddad...,3
"CID:Ha, ha...hack...cough!CELES:Hey, are you hungry?",Cid,"Ha, ha...hack...cough! CELES Hey, are you hungry?",5
"CID:I...haven't eaten in 3 or so days, ever since I became ill.",Cid,"I...haven't eaten in 3 or so days, ever since I became ill.",12
CELES:What would you like?,Celes,What would you like?,4
"CID:Well, unless I ask for fish, I won't get anything! That's all there is here!CELES:I'll go catch some.",Cid,"Well, unless I ask for fish, I won't get anything! That's all there is here! CELES I'll go catch some.",18
"SABIN:If I move...The whole house'll collapse. First... save the child that's in there...I can't hold this up forever, so...Get out on the hum...urgh...",Sabin,"If I move...The whole house'll collapse. First... save the child that's in there...I can't hold this up forever, so...Get out on the hum...urgh...",23
SABIN:But of course! You think a minor thing like the end of the world was gonna do me in?,Sabin,But of course! You think a minor thing like the end of the world was gonna do me in?,19
"SABIN:I know, I know...We smash Kefka, and deliver peace unto the world...",Sabin,"I know, I know...We smash Kefka, and deliver peace unto the world...",12
GERAD:What's your problem?,Gerad,What's your problem?,3
"CELES:Y... you're Edgar, aren't you?!",Celes,"Y... you're Edgar, aren't you?!",5
GERAD:Enough of this nonsense! I have things to do.,Gerad,Enough of this nonsense! I have things to do.,9
GERAD:I'll be busy getting ready for our departure to Figaro.,Gerad,I'll be busy getting ready for our departure to Figaro.,10
CELES:Don't play possum with me! Edgar? Or have you somehow lost your memory?,Celes,Don't play possum with me! Edgar? Or have you somehow lost your memory?,13
"GERAD:Listen, my lady, I've been ""Gerad"" all my life!",Gerad,"Listen, my lady, I've been ""Gerad"" all my life!",9
"CELES:Only Edgar would say, ""my lady.""",Celes,"Only Edgar would say, ""my lady.""",6
"GERAD:What's all the bloomin' fuss about? The words, ""my lady"" are used the world over!",Gerad,"What's all the bloomin' fuss about? The words, ""my lady"" are used the world over!",15
"GERAD:Oh, yeah, you know how to get into Figaro Castle, don't you?!",Gerad,"Oh, yeah, you know how to get into Figaro Castle, don't you?!",12
"HENCHMAN:G'ho ho, do we ever!",Henchman,"G'ho ho, do we ever!",5
"GERAD:Yeah, You lead the way since it's buried.",Gerad,"Yeah, You lead the way since it's buried.",8
GERAD:Let's go help 'em... Hang on a sec... ......? Are you people STILL here?,Gerad,Let's go help 'em... Hang on a sec... ......? Are you people STILL here?,14
CELES:Be polite now... Edgar!,Celes,Be polite now... Edgar!,4
"GERAD:Case of mistaken identity, my dear. Give it up!",Gerad,"Case of mistaken identity, my dear. Give it up!",9
SIGFRIED:Pretty dangerous from here on. I'll go in first and clear out all the monsters. Wait here.,Sigfried,Pretty dangerous from here on. I'll go in first and clear out all the monsters. Wait here.,17
"GERAD:Now, where were we...?",Gerad,"Now, where were we...?",4
GERAD:Good Job! I used to have a turtle...!,Gerad,Good Job! I used to have a turtle...!,8
GERAD:You all right? You were almost a goner.,Gerad,You all right? You were almost a goner.,8
GERAD:Here's the problem... What a mess...,Gerad,Here's the problem... What a mess...,6
GERAD:You guys get in there while I keep this thing busy!,Gerad,You guys get in there while I keep this thing busy!,11
GERAD:Get going!,Gerad,Get going!,2
"EDGAR:What're ya waiting for, Celes? Give me a hand!!",Edgar,"What're ya waiting for, Celes? Give me a hand!!",9
CELES:Edgar! It IS you!,Celes,Edgar! It IS you!,4
CELES:Why the stupid farce?,Celes,Why the stupid farce?,4
"EDGAR:Well, I heard that Figaro had had an accident. I wanted to help, but didn't know where to look. Then I heard that those idiots had escaped from the prison.",Edgar,"Well, I heard that Figaro had had an accident. I wanted to help, but didn't know where to look. Then I heard that those idiots had escaped from the prison.",30
CELES:You needed to use them...,Celes,You needed to use them...,5
EDGAR:Bingo. I had to wait until they led me to their secret cave.,Edgar,Bingo. I had to wait until they led me to their secret cave.,13
"CELES:Amazing, considering that you threw most of 'em in jail to begin with!",Celes,"Amazing, considering that you threw most of 'em in jail to begin with!",13
"EDGAR:Uh, oh...! Let's hide!",Edgar,"Uh, oh...! Let's hide!",4
"PARTY:""You don't want that treasure back...?""EDGAR:It's completely worthless. Besides, Kefka's the one we need to worry about. Those guys haven't committed any serious crimes...",Party,"""You don't want that treasure back...?"" EDGAR It's completely worthless. Besides, Kefka's the one we need to worry about. Those guys haven't committed any serious crimes...",24
"CELES:Come on, let's go...",Celes,"Come on, let's go...",4
CELES:Setzer!SETZER:You're alive!?,Celes,Setzer! SETZER You're alive!?,2
CELES:Come along with us! We're after Kefka!,Celes,Come along with us! We're after Kefka!,7
SETZER:Phew... I don't know if I have it in me anymore...,Setzer,Phew... I don't know if I have it in me anymore...,11
"CELES:What are you saying?!SETZER:I'm just a gambler...I just want to be left alone...This world is too chaotic for me. What's worse, I've lost my wings...",Celes,"What are you saying?! SETZER I'm just a gambler...I just want to be left alone...This world is too chaotic for me. What's worse, I've lost my wings...",25
"CELES:But before the world collapsed, you fought with all your heart! You were absolutely fearless...",Celes,"But before the world collapsed, you fought with all your heart! You were absolutely fearless...",15
SETZER:That was then... We can never have that world back!,Setzer,That was then... We can never have that world back!,10
CELES:You want to live in this world as it is? No? Then do something about it!,Celes,You want to live in this world as it is? No? Then do something about it!,16
SETZER:Mwa ha!All right...you win! I'm starting to feel lucky!!,Setzer,Mwa ha!All right...you win! I'm starting to feel lucky!!,9
"SETZER:Thanks... I needed that. Now, let's go visit Daryl's Tomb.",Setzer,"Thanks... I needed that. Now, let's go visit Daryl's Tomb.",10
"SETZER:......We're gonna get us another one... Airship, that is...!",Setzer,"......We're gonna get us another one... Airship, that is...!",9
CELES:This person...She was your friend?,Celes,This person...She was your friend?,5
SETZER:Yeah. She was a piece of work. Nothing scared her...,Setzer,Yeah. She was a piece of work. Nothing scared her...,10
"SETZER:Could be anything lurking down here, so keep your eyes peeled!",Setzer,"Could be anything lurking down here, so keep your eyes peeled!",11
SETZER:This brings back a lot of memories.,Setzer,This brings back a lot of memories.,7
DARYL:This experimental airship is probably a bit unstable...,Daryl,This experimental airship is probably a bit unstable...,8
SETZER:You can't be serious! What are you trying to prove?!,Setzer,You can't be serious! What are you trying to prove?!,10
SETZER:Watch your step.,Setzer,Watch your step.,3
"DARYL:If something should happen to me, the Falcon's yours!",Daryl,"If something should happen to me, the Falcon's yours!",9
SETZER:Nonsense! I'll win the Falcon from you when I whip you in a race! You'd better clear outta my way!,Setzer,Nonsense! I'll win the Falcon from you when I whip you in a race! You'd better clear outta my way!,20
"DARYL:Big talk, buster!",Daryl,"Big talk, buster!",3
SETZER:There's nothing like flying!,Setzer,There's nothing like flying!,4
DARYL:Come on! Stop lagging back there!,Daryl,Come on! Stop lagging back there!,6
DARYL:Or do you like chewing on my wake!,Daryl,Or do you like chewing on my wake!,8
SETZER:Listen to you!,Setzer,Listen to you!,3
DARYL:This time's for real. I'm going to break every record! I'll be known as the woman who flew closest to the stars!,Daryl,This time's for real. I'm going to break every record! I'll be known as the woman who flew closest to the stars!,22
SETZER:Be back before sunset! I'll be waiting for you on our hill.,Setzer,Be back before sunset! I'll be waiting for you on our hill.,12
"SETZER:I restored the craft, and then put it to rest down here.",Setzer,"I restored the craft, and then put it to rest down here.",12
EDGAR:This is THE Falcon?,Edgar,This is THE Falcon?,4
SETZER:I put it in storage. I couldn't bear to look at it. But now it just may save us... The Falcon.,Setzer,I put it in storage. I couldn't bear to look at it. But now it just may save us... The Falcon.,21
EDGAR:I finally think we're gonna pull this off!,Edgar,I finally think we're gonna pull this off!,8
CELES:We can attack Kefka's tower from the air!,Celes,We can attack Kefka's tower from the air!,8
EDGAR:The Falcon's going to give us one last chance at that guy...,Edgar,The Falcon's going to give us one last chance at that guy...,12
SETZER:But first we need to find our friends!,Setzer,But first we need to find our friends!,8
EDGAR:Right. First things first. For once I feel hopeful!,Edgar,Right. First things first. For once I feel hopeful!,9
CELES:Hey! A bird!,Celes,Hey! A bird!,3
CELES:Setzer! Follow that bird!,Celes,Setzer! Follow that bird!,4
SETZER:But why?,Setzer,But why?,2
CELES:I...don't know...! Something inside just tells me it's important...,Celes,I...don't know...! Something inside just tells me it's important...,9
LOLA:Look! My boyfriend in Mobliz sent me all these flowers! They're all hand-made of silk. And these are letters he has written to me...,Lola,Look! My boyfriend in Mobliz sent me all these flowers! They're all hand-made of silk. And these are letters he has written to me...,24
LOLA:Could you please attach this reply to a carrier pigeon?,Lola,Could you please attach this reply to a carrier pigeon?,10
LOLA:Thank you.,Lola,Thank you.,2
CYAN:Hey!! You're alive!?,Cyan,Hey!! You're alive!?,3
CYAN:I shall go with you! I shan't leave the world as it is! But how did you find me? W...wait! Tell me you didn't read my letters...!!,Cyan,I shall go with you! I shan't leave the world as it is! But how did you find me? W...wait! Tell me you didn't read my letters...!!,27
CYAN:These... they're... um... Merely a diversion of mine...,Cyan,These... they're... um... Merely a diversion of mine...,8
CYAN:Mm...m...!? This is an outrage...!,Cyan,Mm...m...!? This is an outrage...!,5
"CYAN:I learned of that poor girl when I passed through Maranda. When I heard that she sent a letter each day, but never received any replies... Something inside me snapped...",Cyan,"I learned of that poor girl when I passed through Maranda. When I heard that she sent a letter each day, but never received any replies... Something inside me snapped...",30
"CYAN:As I wrote to that girl, I realized I was very much like her. I was looking behind...full of despair. My eyes were closed... And then something changed...",Cyan,"As I wrote to that girl, I realized I was very much like her. I was looking behind...full of despair. My eyes were closed... And then something changed...",28
OWZER:P...please... Help that painting!!,Owzer,P...please... Help that painting!!,4
OWZER:It's...there's a monster hiding in my prized painting of a goddess...,Owzer,It's...there's a monster hiding in my prized painting of a goddess...,11
OWZER:Yes... And now it's nearly impossible to get it to show itself...,Owzer,Yes... And now it's nearly impossible to get it to show itself...,12
OWZER:Relm! We can't attack this masterpiece! It would be inexcusable!,Owzer,Relm! We can't attack this masterpiece! It would be inexcusable!,10
"CHADARNOOK:G'fu, fu, fu... Who're these numbskulls? No one...NO ONE...is going to remove me from this fine new painting!!",Chadarnook,"G'fu, fu, fu... Who're these numbskulls? No one...NO ONE...is going to remove me from this fine new painting!!",18
DEMON:The girl in the picture is mine! You can't have her!,Demon,The girl in the picture is mine! You can't have her!,11
RELM:Hey! Relax! The monster croaked!,Relm,Hey! Relax! The monster croaked!,5
OWZER:Thanks for saving the day! This picture's more precious to me than my own life!,Owzer,Thanks for saving the day! This picture's more precious to me than my own life!,15
RELM:Huh?! What are you talking about?,Relm,Huh?! What are you talking about?,6
"OWZER:It all started when I bought a stone at the Auction House. I took one look at it and suddenly felt I needed a portrait of Starlet. I asked several artists, but none could muster enough skill. It was then that I heard about Relm's amazing ability. I brought her here, and put her to work. But while she was painting, that thing came along... It must have been enticed here by that stone.",Owzer,"It all started when I bought a stone at the Auction House. I took one look at it and suddenly felt I needed a portrait of Starlet. I asked several artists, but none could muster enough skill. It was then that I heard about Relm's amazing ability. I brought her here, and put her to work. But while she was painting, that thing came along... It must have been enticed here by that stone.",74
OWZER:The stone? Over on that bookshelf.,Owzer,The stone? Over on that bookshelf.,6
OWZER:Phew. I don't need any more bad luck. Just take it and go!,Owzer,Phew. I don't need any more bad luck. Just take it and go!,13
"RELM:I have to go! But fear not, I'll be back to finish this painting!",Relm,"I have to go! But fear not, I'll be back to finish this painting!",14
OWZER:I'll be waiting for you!,Owzer,I'll be waiting for you!,5
RELM:You!! You old fool!!! You're still standing?!,Relm,You!! You old fool!!! You're still standing?!,7
"STRAGO:Relm! Is that you, my dear? You're alive!!",Strago,"Relm! Is that you, my dear? You're alive!!",8
RELM:Idiot! Of course I'm all right!,Relm,Idiot! Of course I'm all right!,6
STRAGO:Oh...I'm so happy...,Strago,Oh...I'm so happy...,3
"RELM:Did you think I was gonna check out before you, old man?! <D>Ah, ha, ha...",Relm,"Did you think I was gonna check out before you, old man?! <D>Ah, ha, ha...",15
"STRAGO:You're as foul-mouthed as ever, bless your heart!",Strago,"You're as foul-mouthed as ever, bless your heart!",8
RELM:Come along now...We're all glad to see you!,Relm,Come along now...We're all glad to see you!,8
"STRAGO:Whoa! Well I'll be... All right, make room for me!",Strago,"Whoa! Well I'll be... All right, make room for me!",10
SHADOW: The only thing I know how to do is fight...,Shadow,he only thing I know how to do is fight...,11
"PARTY:""Why not come with us?""SHADOW:Well...",Party,"""Why not come with us?"" SHADOW Well...",5
SHADOW:First I need to see how far I can get here...,Shadow,First I need to see how far I can get here...,11
TERRA:Oh! I'm so glad to see that you're safe! I've missed you!,Terra,Oh! I'm so glad to see that you're safe! I've missed you!,12
TERRA:That is I... um...I can't fight any longer...,Terra,That is I... um...I can't fight any longer...,8
"TERRA:The very day the world fell, Kefka turned some kind of beam on this town. Almost all of the adults perished trying to save their children...",Terra,"The very day the world fell, Kefka turned some kind of beam on this town. Almost all of the adults perished trying to save their children...",26
"TERRA:There were only children here... The moment I arrived, I felt needed...",Terra,"There were only children here... The moment I arrived, I felt needed...",12
DUANE:You can't take Terra away!,Duane,You can't take Terra away!,5
"KATARIN:Duane... Please excuse him. It's just that if Terra goes, she takes with her the very spirit of our survival...",Katarin,"Duane... Please excuse him. It's just that if Terra goes, she takes with her the very spirit of our survival...",20
"TERRA:I don't know why these kids need me...But they've made me feel things I've never felt before. The moment I sensed this, I lost my will to fight.",Terra,"I don't know why these kids need me...But they've made me feel things I've never felt before. The moment I sensed this, I lost my will to fight.",28
"TERRA:I can honestly say I don't know what's going on inside of me...And the more I try to understand it, the less inclined I am to fight.",Terra,"I can honestly say I don't know what's going on inside of me...And the more I try to understand it, the less inclined I am to fight.",27
TERRA:Phunbaba's an ancient demon who was released when the world was undone.,Terra,Phunbaba's an ancient demon who was released when the world was undone.,12
TERRA:I've really lost it... My fighting edge...,Terra,I've really lost it... My fighting edge...,7
"TERRA:I'm staying here. As you can see, I can't be of any help to you. And besides, the children really need me.PARTY:""But Terra...!""",Terra,"I'm staying here. As you can see, I can't be of any help to you. And besides, the children really need me. PARTY ""But Terra...!""",23
TERRA:Maybe after a little more time passes...I need to understand what's happening to me...,Terra,Maybe after a little more time passes...I need to understand what's happening to me...,14
TERRA:Hey you guys!,Terra,Hey you guys!,3
TERRA:Katarin's having a baby.,Terra,Katarin's having a baby.,4
KATARIN:I'm so happy to have had a child...But Duane seems miserable...,Katarin,I'm so happy to have had a child...But Duane seems miserable...,11
"DUANE:Katarin... ... I'm sorry. I didn't know how to handle this. I've been an awful husband... But I'm learning. Please, come back with me.",Duane,"Katarin... ... I'm sorry. I didn't know how to handle this. I've been an awful husband... But I'm learning. Please, come back with me.",24
TERRA:I...I can fight!,Terra,I...I can fight!,3
"TERRA:Finally...I understand that feeling...Even though I kept it buried for so long. I'm sure it's called... ...... ...... ""Love!"" I now realize that we must fight for the future of our children.",Terra,"Finally...I understand that feeling...Even though I kept it buried for so long. I'm sure it's called... ...... ...... ""Love!"" I now realize that we must fight for the future of our children.",32
"TERRA:Duane... Katarin needs your help... so does your new baby. Listen children, your ""Mama"" has to go away for a while. I'll return when I feel your future's guaranteed!",Terra,"Duane... Katarin needs your help... so does your new baby. Listen children, your ""Mama"" has to go away for a while. I'll return when I feel your future's guaranteed!",29
TERRA:I'll be back. I promise! Till then...you behave!,Terra,I'll be back. I promise! Till then...you behave!,8
TERRA:Thank you... You helped me to understand a part of myself. Now I must go to war. We must all believe we have a future. We must fight for those who aren't even born yet!,Terra,Thank you... You helped me to understand a part of myself. Now I must go to war. We must all believe we have a future. We must fight for those who aren't even born yet!,35
LOCKE:You're all safe! Behold...A legendary relic that can restore life...,Locke,You're all safe! Behold...A legendary relic that can restore life...,10
LOCKE:Correct! Legend has it that ages ago the Phoenix was turned to stone...And many legends are based on facts...This has some major cracks in it though...I fear it may have lost its power over time...,Locke,Correct! Legend has it that ages ago the Phoenix was turned to stone...And many legends are based on facts...This has some major cracks in it though...I fear it may have lost its power over time...,35
"CELES:Locke...That's for Rachel, isn't it...?",Celes,"Locke...That's for Rachel, isn't it...?",5
LOCKE:I wasn't able to save Rachel...I've lost all sense of purpose...My life will have no meaning until I can right this terrible wrong...,Locke,I wasn't able to save Rachel...I've lost all sense of purpose...My life will have no meaning until I can right this terrible wrong...,23
"PATRIARCH:If only the Magicite didn't bear those deep cracks...I think you've been wasting your time, young man!",Patriarch,"If only the Magicite didn't bear those deep cracks...I think you've been wasting your time, young man!",17
PATRIARCH:Uwaaaaaa! The Magicite's gonna shatter!,Patriarch,Uwaaaaaa! The Magicite's gonna shatter!,5
RACHEL:Locke...I've dreamed of seeing you.I wanted to hear your voice.,Rachel,Locke...I've dreamed of seeing you.I wanted to hear your voice.,10
RACHEL:The Phoenix has given me so little time...I have to leave again soon...But I have something I must tell you...,Rachel,The Phoenix has given me so little time...I have to leave again soon...But I have something I must tell you...,20
"RACHEL:Locke... ... With you I was so happy...In the instant that the accident occurred, I thought only of you...And about the joy you brought me. Thank you, Locke...I'll never forget you...",Rachel,"Locke... ... With you I was so happy...In the instant that the accident occurred, I thought only of you...And about the joy you brought me. Thank you, Locke...I'll never forget you...",31
"RACHEL:I have to go now... ...I'll always love you...You must now cast off the anguish you've been harboring inside for so long... Today I set your heart free. You must learn to love yourself again, and regain your self respect....... Phoenix! Be reborn again!! And give your power...to Locke!!",Rachel,"I have to go now... ...I'll always love you...You must now cast off the anguish you've been harboring inside for so long... Today I set your heart free. You must learn to love yourself again, and regain your self respect....... Phoenix! Be reborn again!! And give your power...to Locke!!",49
"LOCKE:Thanks, I'm okay...I feel lighter than air...From here on...I'll be all right. Let's go! We have work to do!!",Locke,"Thanks, I'm okay...I feel lighter than air...From here on...I'll be all right. Let's go! We have work to do!!",19
CELES:What's up?,Celes,What's up?,2
LOCKE:The treasures of the Phoenix Cave!,Locke,The treasures of the Phoenix Cave!,6
"LOCKE:Right, let's move out! We have an appointment with Kefka!",Locke,"Right, let's move out! We have an appointment with Kefka!",10
"PICKPOCKET:Eh!? What're you doing here? Doesn't matter, really... nothing left anyway...There's only one Moogle still around, and only a treasure hunter could pick that lock...",Pickpocket,"Eh!? What're you doing here? Doesn't matter, really... nothing left anyway...There's only one Moogle still around, and only a treasure hunter could pick that lock...",25
"MOG:Kupoppo! You're alive! I thought you were all feeding the worms, kupo! Kupohoho! Let's go!",Mog,"Kupoppo! You're alive! I thought you were all feeding the worms, kupo! Kupohoho! Let's go!",15
"MOG:Say, we could use some sasquatch muscle!! Besides, he'd be helpless here without me! He's somewhere in the mines. Once we find him, I'll order him to join us!",Mog,"Say, we could use some sasquatch muscle!! Besides, he'd be helpless here without me! He's somewhere in the mines. Once we find him, I'll order him to join us!",29
EDGAR:It's time to break into Kefka's domain!,Edgar,It's time to break into Kefka's domain!,7
SETZER:What's wrong? Celes......,Setzer,What's wrong? Celes......,3
