Original,Character,Dialogue,Wordcount
"Researcher (2): You're Zack, right? I remember you. You're someone we've come to depend on. But we have to let you know that we may never be able to work again...",Researcher ,"You're Zack, right? I remember you. You're someone we've come to depend on. But we have to let you know that we may never be able to work again...",29
Researcher (2): Discussions are taking place about closing down our Materia Room. The sad truth is that our materia quality hasn't been very good. *sigh* What am I going to do when I'm let go? Who would hire someone like me?,Researcher ,Discussions are taking place about closing down our Materia Room. The sad truth is that our materia quality hasn't been very good. *sigh* What am I going to do when I'm let go? Who would hire someone like me?,39
"Researcher (3): I used to be in the Science Department. I was transferred here around the time Director Lazard came to head SOLDIER. Actually, I guess you could say that I was headhunted from the Science Department.",Researcher ,"I used to be in the Science Department. I was transferred here around the time Director Lazard came to head SOLDIER. Actually, I guess you could say that I was headhunted from the Science Department.",35
"Researcher: Taking physical fitness tests is an important duty for a SOLDIER operative. Since all SOLDIER members are infused with mako, we need to manage their health with extreme care.",Researcher,"Taking physical fitness tests is an important duty for a SOLDIER operative. Since all SOLDIER members are infused with mako, we need to manage their health with extreme care.",29
"Researcher: Professor Hojo of the Science Department drops by this room now and then. After all, he's the one who operates on guys like you to become SOLDIER members. To be honest, though...I wish he wouldn't come.",Researcher,"Professor Hojo of the Science Department drops by this room now and then. After all, he's the one who operates on guys like you to become SOLDIER members. To be honest, though...I wish he wouldn't come.",36
"Researcher: This is the Training Room, where we gauge the physical fitness of SOLDIER members. You're Zack, SOLDIER 2nd Class, right? Yes, we'll be testing your physical fitness someday. I hope to see you then.",Researcher,"This is the Training Room, where we gauge the physical fitness of SOLDIER members. You're Zack, SOLDIER 2nd Class, right? Yes, we'll be testing your physical fitness someday. I hope to see you then.",34
Tseng: Ready to go on the assignment?,Tseng,Ready to go on the assignment?,6
Tseng: Hurry up.,Tseng,Hurry up.,2
"Tseng: Very good, then.",Tseng,"Very good, then.",3
Tseng: Ready to go?,Tseng,Ready to go?,3
"Zack: A routine job, right? No sweat!",Zack,"A routine job, right? No sweat!",6
"Tseng: I wonder... Originally, Sephiroth was assigned to this mission. That means it's a top-priority matter. Be alert, or you'll fail.",Tseng,"I wonder... Originally, Sephiroth was assigned to this mission. That means it's a top-priority matter. Be alert, or you'll fail.",20
Zack: And Sephiroth?,Zack,And Sephiroth?,2
"Tseng: Refusing to go, apparently.",Tseng,"Refusing to go, apparently.",4
"Zack: Oh, what is that? They spoil him too much!",Zack,"Oh, what is that? They spoil him too much!",9
Tseng: Why don't you say that to his face?,Tseng,Why don't you say that to his face?,8
"Zack: Uh, no thanks!",Zack,"Uh, no thanks!",3
Zack: Weird-looking trees.,Zack,Weird-looking trees.,2
Tseng: These are Banora White trees. AKA dumbapples.,Tseng,These are Banora White trees. AKA dumbapples.,7
"Zack: Wait, that means we're in Banora? Angeal's hometown?",Zack,"Wait, that means we're in Banora? Angeal's hometown?",8
Tseng: That is correct. Genesis and Angeal have known each other for a long time.,Tseng,That is correct. Genesis and Angeal have known each other for a long time.,14
"Zack: These guys! I saw them in Wutai, too!",Zack,"These guys! I saw them in Wutai, too!",8
"Tseng: So they are here. We haven't seen any of the townspeople. They may have taken control of the entire town. When Genesis deserted, he took a large arsenal of weapons with him. The president's orders are to retrieve or destroy these weapons immediately upon discovery.",Tseng,"So they are here. We haven't seen any of the townspeople. They may have taken control of the entire town. When Genesis deserted, he took a large arsenal of weapons with him. The president's orders are to retrieve or destroy these weapons immediately upon discovery.",45
Zack: Leave it to me.,Zack,Leave it to me.,4
Zack: The president won't be disappointed!,Zack,The president won't be disappointed!,5
Zack: A Genesis copy...,Zack,A Genesis copy...,3
Tseng: Where did you hear that?,Tseng,Where did you hear that?,5
Zack: Sephiroth said it.,Zack,Sephiroth said it.,3
Tseng: The technology was stolen from our scientists. It apparently allows Genesis's abilities and traits to be transplanted...to SOLDIER members...and monsters.,Tseng,The technology was stolen from our scientists. It apparently allows Genesis's abilities and traits to be transplanted...to SOLDIER members...and monsters.,20
Zack: SOLDIER and monsters...we're the same?,Zack,SOLDIER and monsters...we're the same?,5
"Zack: It's not gonna start moving again, is it?",Zack,"It's not gonna start moving again, is it?",8
"Tseng: Zack, stop playing around. We have to hurry.",Tseng,"Zack, stop playing around. We have to hurry.",8
"Zack: ""Smooth and refreshing! Banora White Juice - 120 gil,"" eh? That sounds pretty tasty... Hm? ""The apple factory is just through the housing community up ahead.""",Zack,"""Smooth and refreshing! Banora White Juice - 120 gil,"" eh? That sounds pretty tasty... Hm? ""The apple factory is just through the housing community up ahead.""",26
Tseng: Internal issues like these must be dealt with before the public finds out. Still no sign of townspeople. Let's check the houses.,Tseng,Internal issues like these must be dealt with before the public finds out. Still no sign of townspeople. Let's check the houses.,22
Tseng: This is Genesis's home. His parents are wealthy landowners.,Tseng,This is Genesis's home. His parents are wealthy landowners.,9
"Angeal (voice flashback): But I never stole from that tree, because the wealthy man's son was my friend.",Angeal ,"But I never stole from that tree, because the wealthy man's son was my friend.",15
"Tseng: They weren't mere acquaintances. They grew up together, and were best friends.",Tseng,"They weren't mere acquaintances. They grew up together, and were best friends.",12
Zack: So Genesis deserts and gets his best friend Angeal to join him... Is that it?,Zack,So Genesis deserts and gets his best friend Angeal to join him... Is that it?,15
"Tseng: Sephiroth believes that's the case. There. A gravestone. Still very new. Zack, go find Angeal's house. I'll check the grave.",Tseng,"Sephiroth believes that's the case. There. A gravestone. Still very new. Zack, go find Angeal's house. I'll check the grave.",20
"Zack: Ugh, so Turks always do this stuff?",Zack,"Ugh, so Turks always do this stuff?",7
Tseng: Someone has to do it.,Tseng,Someone has to do it.,5
Zack: Must be rough...,Zack,Must be rough...,3
Tseng: Don't worry. We're paid much better than you are.,Tseng,Don't worry. We're paid much better than you are.,9
Zack: No way!,Zack,No way!,2
"Tseng: Zack, go and check Angeal's house. It should be in the group of houses over there. Be careful, the area may already be under the enemy's control.",Tseng,"Zack, go and check Angeal's house. It should be in the group of houses over there. Be careful, the area may already be under the enemy's control.",27
Tseng: I'll check the grave. You go and check Angeal's house. Or do you need to hear the explanation again?,Tseng,I'll check the grave. You go and check Angeal's house. Or do you need to hear the explanation again?,19
Tseng: Angeal's house is most likely in the residential area over there.,Tseng,Angeal's house is most likely in the residential area over there.,11
"Zack: Let's see, Angeal's house is... I have no idea! I'll just have to check each house...",Zack,"Let's see, Angeal's house is... I have no idea! I'll just have to check each house...",16
Zack: I see something! Maybe now's not the best time. I'll check it out later.,Zack,I see something! Maybe now's not the best time. I'll check it out later.,14
Zack: Hello! Is anyone home?,Zack,Hello! Is anyone home?,4
"Zack: Hello! Is anyone home? Door's locked, and it doesn't look like anyone's inside.",Zack,"Hello! Is anyone home? Door's locked, and it doesn't look like anyone's inside.",13
"Zack: This looks awfully suspicious, but it might take a while to investigate. I should go to Angeal's house first.",Zack,"This looks awfully suspicious, but it might take a while to investigate. I should go to Angeal's house first.",19
???: Can I help you?,???,Can I help you?,4
"Zack: Uh, greetings, ma'am! Are you Angeal's mother? My name is Zack.",Zack,"Uh, greetings, ma'am! Are you Angeal's mother? My name is Zack.",11
"???: Are you Zack, the puppy?",???,"Are you Zack, the puppy?",5
Zack: Excuse me?,Zack,Excuse me?,2
"Angeal's Mother: My son wrote to me once about you. Zero attention span, restless as a little puppy.",Angeal's Mother,"My son wrote to me once about you. Zero attention span, restless as a little puppy.",16
"Zack: Thanks, Angeal...",Zack,"Thanks, Angeal...",2
"Angeal's Mother: You're not...here together with Genesis, are you?",Angeal's Mother,"You're not...here together with Genesis, are you?",7
"Zack: No, I'm not. Don't worry.",Zack,"No, I'm not. Don't worry.",5
Angeal's Mother: What is happening with my son?,Angeal's Mother,What is happening with my son?,6
Zack: I'm not really sure.,Zack,I'm not really sure.,4
"Angeal's Mother: Genesis came back here, a month ago, with an army of cohorts. And they proceeded to take the lives of many townspeople. Genesis...he used to be such a good boy...",Angeal's Mother,"Genesis came back here, a month ago, with an army of cohorts. And they proceeded to take the lives of many townspeople. Genesis...he used to be such a good boy...",30
Zack: Is Angeal...?,Zack,Is Angeal...?,2
"Angeal's Mother: He came here. But, he left his sword and went off somewhere. That sword represents our family's honor.",Angeal's Mother,"He came here. But, he left his sword and went off somewhere. That sword represents our family's honor.",18
"Zack: I see...no wonder... He never uses this sword, really ever. I'll take care of Angeal. You should go and hide somewhere.",Zack,"I see...no wonder... He never uses this sword, really ever. I'll take care of Angeal. You should go and hide somewhere.",21
Angeal's Mother: Don't be concerned. Genesis...cannot harm me.,Angeal's Mother,Don't be concerned. Genesis...cannot harm me.,6
Angeal's Mother: Please be a good friend to my son...,Angeal's Mother,Please be a good friend to my son...,8
"Zack: Oh, a picture of Angeal! Wow, he's young! Must have been taken when he first joined SOLDIER. And there's that Buster Sword... Here's a family picture. Look at Angeal, showing off that Buster Sword again. This must be Angeal's father. He looks as serious as I imagined him. Baby picture! This is Angeal!? Aww, how adorable... Now, these two little runts must be Angeal and...Genesis...",Zack,"Oh, a picture of Angeal! Wow, he's young! Must have been taken when he first joined SOLDIER. And there's that Buster Sword... Here's a family picture. Look at Angeal, showing off that Buster Sword again. This must be Angeal's father. He looks as serious as I imagined him. Baby picture! This is Angeal!? Aww, how adorable... Now, these two little runts must be Angeal and...Genesis...",65
"Zack: Baby Angeal, Angeal and Genesis as kids, family picture, and Angeal's proudest day... He's always holding that Buster Sword with such pride and care. Looking at these pictures, I'm starting to understand how he became the man that he is. He and Genesis have been friends for most of their lives. That's a pretty long time, longer than...",Zack,"Baby Angeal, Angeal and Genesis as kids, family picture, and Angeal's proudest day... He's always holding that Buster Sword with such pride and care. Looking at these pictures, I'm starting to understand how he became the man that he is. He and Genesis have been friends for most of their lives. That's a pretty long time, longer than...",58
"Angeal's Mother: When Angeal joined Shinra... My husband had that sword made for him, in the hopes that he would become an honorable warrior. We had to borrow a lot of money to have it made, and then... While fervently trying to return all the money, my husband succumbed to fatigue.",Angeal's Mother,"When Angeal joined Shinra... My husband had that sword made for him, in the hopes that he would become an honorable warrior. We had to borrow a lot of money to have it made, and then... While fervently trying to return all the money, my husband succumbed to fatigue.",49
Zack: Angeal... Where did you go? What!? Genesis copies!,Zack,Angeal... Where did you go? What!? Genesis copies!,8
Tseng: There's a factory on the outskirts of town. I saw a Genesis copy go inside.,Tseng,There's a factory on the outskirts of town. I saw a Genesis copy go inside.,15
Zack: You think that's their headquarters?,Zack,You think that's their headquarters?,5
Tseng: Most likely. I'm currently on a cliff overlooking the factory. A frontal attack is inadvisable. We'll go in from above. Come to the clifftop immediately.,Tseng,Most likely. I'm currently on a cliff overlooking the factory. A frontal attack is inadvisable. We'll go in from above. Come to the clifftop immediately.,25
"Tseng: I said to come to the clifftop. Weren't you listening? A frontal assault is too dangerous. Remember, this is a reconnaissance mission.",Tseng,"I said to come to the clifftop. Weren't you listening? A frontal assault is too dangerous. Remember, this is a reconnaissance mission.",22
Tseng: Genesis's parents were in that grave.,Tseng,Genesis's parents were in that grave.,6
"Zack: Wait, he...his own family?",Zack,"Wait, he...his own family?",4
Tseng: We can't expect reason from him. What about Angeal?,Tseng,We can't expect reason from him. What about Angeal?,9
"Zack: He wasn't at the house. But please, give me time! If I find Angeal, I can talk to him. If I can convince Angeal, maybe Genesis will come back, too.",Zack,"He wasn't at the house. But please, give me time! If I find Angeal, I can talk to him. If I can convince Angeal, maybe Genesis will come back, too.",30
Tseng: I understand now why Sephiroth chose you.,Tseng,I understand now why Sephiroth chose you.,7
Zack: Huh?,Zack,Huh?,1
Tseng: Genesis and Angeal. Those two were Sephiroth's only friends. He didn't want to fight them. That's why he refused the mission.,Tseng,Genesis and Angeal. Those two were Sephiroth's only friends. He didn't want to fight them. That's why he refused the mission.,21
"Zack: Well, Angeal is my friend, too!",Zack,"Well, Angeal is my friend, too!",6
Tseng: He's counting on you to bring them both back. Time is short. Let's go.,Tseng,He's counting on you to bring them both back. Time is short. Let's go.,14
Zack: Infiltration successful!,Zack,Infiltration successful!,2
Zack (to Tseng): Go on ahead. I'll take care of things here.,Zack ,Go on ahead. I'll take care of things here.,9
"Tseng: Zack, this way. Keep an eye out for enemies.",Tseng,"Zack, this way. Keep an eye out for enemies.",9
"Tseng: Zack, this way.",Tseng,"Zack, this way.",3
Tseng: Looks like the copies are being made here. Check the second floor. Genesis may be there.,Tseng,Looks like the copies are being made here. Check the second floor. Genesis may be there.,16
Genesis: Settle down... Zack the Puppy.,Genesis,Settle down... Zack the Puppy.,5
Tseng: The grave at the house... We found the remains of our people there as well.,Tseng,The grave at the house... We found the remains of our people there as well.,15
Genesis: It didn't take much to have them send false reports. Just some mild threats...,Genesis,It didn't take much to have them send false reports. Just some mild threats...,14
Zack: They would have done that anyway. At least your parents would have.,Zack,They would have done that anyway. At least your parents would have.,12
"Genesis: My ""parents"" betrayed me. They had always betrayed me, from the very beginning. What do you know? Shinra lapdogs!",Genesis,"My ""parents"" betrayed me. They had always betrayed me, from the very beginning. What do you know? Shinra lapdogs!",19
"Genesis: Welcome, partner. I see...you've finally made your decision. I'll respect your wishes, old friend. However... Can you really live on that side?",Genesis,"Welcome, partner. I see...you've finally made your decision. I'll respect your wishes, old friend. However... Can you really live on that side?",22
Zack: Angeal!,Zack,Angeal!,1
Zack: Damn! Where did he go? Did he leave the factory?,Zack,Damn! Where did he go? Did he leave the factory?,10
Tseng: There's no time. We have to leave now.,Tseng,There's no time. We have to leave now.,8
Zack: We're not gonna go look for those two?,Zack,We're not gonna go look for those two?,8
Tseng: All evidence of misconduct must be erased. Company rules. An airstrike will neutralize this town.,Tseng,All evidence of misconduct must be erased. Company rules. An airstrike will neutralize this town.,15
Tseng: Are you sure that nobody is at Angeal's house?,Tseng,Are you sure that nobody is at Angeal's house?,9
Zack: ...,Zack,...,1
Tseng: Hurry!,Tseng,Hurry!,1
Tseng (on the phone): Genesis and his men have begun bombarding the town.,Tseng ,Genesis and his men have begun bombarding the town.,9
Zack: Are you serious!? What do we do now?,Zack,Are you serious!? What do we do now?,8
Tseng (on the phone): Press,Tseng ,Press ,1
Zack: What!?,Zack,What!?,1
Tseng (on the phone): Your timing can't be too fast or too slow. You have to focus. Can you do it?,Tseng ,Your timing can't be too fast or too slow. You have to focus. Can you do it?,17
Zack: I have to do it!,Zack,I have to do it!,5
"Tseng (on the phone): Pay attention to the sound of the fuse, and the color of the shells.",Tseng ,"Pay attention to the sound of the fuse, and the color of the shells.",14
Zack: The sound of the fuse?,Zack,The sound of the fuse?,5
"Tseng (on the phone): It sounds like this. Keep your ears open. Attack with the sound's timing, but keep the shell's color in mind, too. I'm counting on you.",Tseng ,"It sounds like this. Keep your ears open. Attack with the sound's timing, but keep the shell's color in mind, too. I'm counting on you.",25
Zack: The fuse sound and the shell's color... I have to get to her before the airstrike!,Zack,The fuse sound and the shell's color... I have to get to her before the airstrike!,16
Tseng (on the phone): The attacks have stopped.,Tseng ,The attacks have stopped.,4
Tseng (on the phone): Looks like you fended off some of the attacks...,Tseng ,Looks like you fended off some of the attacks...,9
Tseng (on the phone): Looks like you fended off a good number of attacks.,Tseng ,Looks like you fended off a good number of attacks.,10
Tseng (on the phone): Looks like you fended off most of the attacks.,Tseng ,Looks like you fended off most of the attacks.,9
Tseng (on the phone): I just received word that the airstrike is about to commence. You have to hurry.,Tseng ,I just received word that the airstrike is about to commence. You have to hurry.,15
Zack: I hope Angeal's mom is all right... I have to hurry!,Zack,I hope Angeal's mom is all right... I have to hurry!,11
Zack: I'll check out what I got later.,Zack,I'll check out what I got later.,7
Tseng (on the phone): I explained our situation and had them briefly delay the airstrike... That will buy you some time.,Tseng ,I explained our situation and had them briefly delay the airstrike... That will buy you some time.,17
"Zack: Thanks, Tseng!",Zack,"Thanks, Tseng!",2
Tseng: Those cannon shells were Shinra-made as well. You'll be rewarded for destroying evidence of the company's involvement in this matter.,Tseng,Those cannon shells were Shinra-made as well. You'll be rewarded for destroying evidence of the company's involvement in this matter.,20
Zack: I have to get to Angeal's house...,Zack,I have to get to Angeal's house...,7
"Zack: What the hell did you do, Angeal!? Is that...is that your idea of honor!?",Zack,"What the hell did you do, Angeal!? Is that...is that your idea of honor!?",14
Angeal: My mother...could not continue to live. And neither can the son.,Angeal,My mother...could not continue to live. And neither can the son.,11
Zack: What are you talking about! What's going on here?,Zack,What are you talking about! What's going on here?,9
Genesis: I told you. You can't live on that side anymore.,Genesis,I told you. You can't live on that side anymore.,10
Zack: Angeal! Angeal!,Zack,Angeal! Angeal!,2
Zack: Shut up!,Zack,Shut up!,2
Genesis:All that awaits you is a somber morrow,Genesis, All that awaits you is a somber morrow,7
"Zack: Shut up, I'm warning you!",Zack,"Shut up, I'm warning you!",5
"Genesis:No matter, where the winds may blow",Genesis," No matter, where the winds may blow",6
"Genesis: I don't see Sephiroth today, but...are you game?",Genesis,"I don't see Sephiroth today, but...are you game?",8
"Zack: A summon!? So that's how it is, huh!",Zack,"A summon!? So that's how it is, huh!",8
Zack: Summons aren't meant to be used like this! What happened to dreams and honors?,Zack,Summons aren't meant to be used like this! What happened to dreams and honors?,14
Genesis: We are...monsters.,Genesis,We are...monsters.,2
Genesis: We have neither dreams nor honor.,Genesis,We have neither dreams nor honor.,6
Genesis: SOLDIER...doesn't mean monster.,Genesis,SOLDIER...doesn't mean monster.,3
Zack: Angeal...,Zack,Angeal...,1
"Zack: Angeal, the war is over. Everyone's real happy. As for me...",Zack,"Angeal, the war is over. Everyone's real happy. As for me...",11
Angeal's Mother (flashback): That sword represents our family's honor.,Angeal's Mother ,That sword represents our family's honor.,6
Angeal (flashback): You're a little more important than my sword. ...But just a little.,Angeal ,You're a little more important than my sword. ...But just a little.,12
Zack: Where did you go...?,Zack,Where did you go...?,4
Zack: Zack here.,Zack,Zack here.,2
"Sephiroth (on the phone): It's been a while, Zack.",Sephiroth ,"It's been a while, Zack.",5
Zack: Sephiroth?,Zack,Sephiroth?,1
Sephiroth (on the phone): Come to Lazard's room.,Sephiroth ,Come to Lazard's room.,4
Zack: Alright.,Zack,Alright.,1
"SOLDIER 2nd Class: There's a large anti-Shinra organization wreaking havoc all over the world. They're called ""AVALANCHE."" I heard they're avid students of planet life.",SOLDIER 2nd Class,"There's a large anti-Shinra organization wreaking havoc all over the world. They're called ""AVALANCHE."" I heard they're avid students of planet life.",22
"SOLDIER 2nd Class: Apparently, the Turks have been called in to bring AVALANCHE under control. What a bummer. If I had gotten that job, it would have made me 1st in no time.",SOLDIER 2nd Class,"Apparently, the Turks have been called in to bring AVALANCHE under control. What a bummer. If I had gotten that job, it would have made me 1st in no time.",30
"SOLDIER 2nd Class: I heard that Angeal's mother used to work for Shinra. For the Science Department, I believe. From all accounts, she was quite the hottie.",SOLDIER 2nd Class,"I heard that Angeal's mother used to work for Shinra. For the Science Department, I believe. From all accounts, she was quite the hottie.",24
"SOLDIER 2nd Class: Wait, wait. Don't get me wrong! I'm not going for Angeal's mom, no matter how hot she is! I'm not into the ""mature"" thing, if you know what I mean.",SOLDIER 2nd Class,"Wait, wait. Don't get me wrong! I'm not going for Angeal's mom, no matter how hot she is! I'm not into the ""mature"" thing, if you know what I mean.",30
SOLDIER 3rd Class: I remember Angeal would always talk proudly about growing up poor. And Genesis would always read me a quote from LOVELESS. ...I wish they would come back soon. I miss them.,SOLDIER 3rd Class,I remember Angeal would always talk proudly about growing up poor. And Genesis would always read me a quote from LOVELESS. ...I wish they would come back soon. I miss them.,31
"SOLDIER 3rd Class: Officially, Angeal and Genesis have been killed in action. I guess I can understand that. I know SOLDIER can't publicly announce desertions, but a cover-up still doesn't feel right.",SOLDIER 3rd Class,"Officially, Angeal and Genesis have been killed in action. I guess I can understand that. I know SOLDIER can't publicly announce desertions, but a cover-up still doesn't feel right.",29
SOLDIER 3rd Class: You know Angeal and Genesis are both from the village of Banora? I found out something else by accident while looking at SOLDIER's investment report... Did you know that Banora's budget was being paid for by Shinra?,SOLDIER 3rd Class,You know Angeal and Genesis are both from the village of Banora? I found out something else by accident while looking at SOLDIER's investment report... Did you know that Banora's budget was being paid for by Shinra?,37
"SOLDIER 3rd Class: I wonder what the Shinra Company has to do with Banora? Come to think of it, it's a weird coincidence for two 1sts to both be from Banora.",SOLDIER 3rd Class,"I wonder what the Shinra Company has to do with Banora? Come to think of it, it's a weird coincidence for two 1sts to both be from Banora.",28
"Infantryman: The training room is currently under use by the Science Department for a top-secret experiment. Hence, it is off limits to all other personnel. That applies to you as well, Mr. SOLDIER. But I, being the coward that I am, cannot muster the courage to enforce this prohibition upon you. Hence, I must call upon you conscience to decide whether you will enter or not.",Infantryman,"The training room is currently under use by the Science Department for a top-secret experiment. Hence, it is off limits to all other personnel. That applies to you as well, Mr. SOLDIER. But I, being the coward that I am, cannot muster the courage to enforce this prohibition upon you. Hence, I must call upon you conscience to decide whether you will enter or not.",65
"Infantryman: I have the utmost faith in you, Mr. SOLDIER.",Infantryman,"I have the utmost faith in you, Mr. SOLDIER.",9
"Researcher: Every materia is filled with knowledge of the Ancients, a race that has lived on this planet for a long time. It's said the Ancients held the power to converse with the planet. They knew how to control the planet's power. This knowledge is what ties us to the planet, creating magic. By the way, it's presumed that the Ancients have been extinct for some time now.",Researcher,"Every materia is filled with knowledge of the Ancients, a race that has lived on this planet for a long time. It's said the Ancients held the power to converse with the planet. They knew how to control the planet's power. This knowledge is what ties us to the planet, creating magic. By the way, it's presumed that the Ancients have been extinct for some time now.",67
Researcher: This isn't something to discuss publicly... But the Science Department was researching about making copies of SOLDIER operatives. Do you remember Angeal? I think his mother was assisting the research at the time.,Researcher,This isn't something to discuss publicly... But the Science Department was researching about making copies of SOLDIER operatives. Do you remember Angeal? I think his mother was assisting the research at the time.,33
"SOLDIER 2nd Class: Ever since the war with Wutai was declared over, Director Lazard's been holed up in his office. I don't know what would keep him so busy after a war. You can use the elevator to go to the SOLDIER Director's Office.",SOLDIER 2nd Class,"Ever since the war with Wutai was declared over, Director Lazard's been holed up in his office. I don't know what would keep him so busy after a war. You can use the elevator to go to the SOLDIER Director's Office.",41
SOLDIER 2nd Class: And you call yourself a member of SOLDIER!?,SOLDIER 2nd Class,And you call yourself a member of SOLDIER!?,8
SOLDIER 2nd Class: And you call yourself a member of SOLDIER!?,SOLDIER 2nd Class,And you call yourself a member of SOLDIER!?,8
"SOLDIER 3rd Class Lv. 1: ...I'm sorry, sir...",SOLDIER 3rd Class Lv. 1,"...I'm sorry, sir...",3
SOLDIER 2nd Class: I don't think you understand the most important thing about being a SOLDIER operative. You'd better start thinking about it now.,SOLDIER 2nd Class,I don't think you understand the most important thing about being a SOLDIER operative. You'd better start thinking about it now.,21
Zack: What's going on? You don't look very familiar. You must be a new 3rd Class. I'm Zack. Nice to meet you!,Zack,What's going on? You don't look very familiar. You must be a new 3rd Class. I'm Zack. Nice to meet you!,21
"SOLDIER 3rd Class Lv. 1: Yes, sir. I joined SOLDIER just last month. But I can't seem to get anything right. I'm only getting in other people's way. That's why he was yelling at me...",SOLDIER 3rd Class Lv. 1,"Yes, sir. I joined SOLDIER just last month. But I can't seem to get anything right. I'm only getting in other people's way. That's why he was yelling at me...",30
Zack: You're gonna let a few mistakes get to you? Stay strong. You're in SOLDIER!,Zack,You're gonna let a few mistakes get to you? Stay strong. You're in SOLDIER!,14
"SOLDIER 3rd Class Lv. 1: But he said he was gonna fire me if I screw up my next mission... Aw, I'm so done for...",SOLDIER 3rd Class Lv. 1,"But he said he was gonna fire me if I screw up my next mission... Aw, I'm so done for...",20
"Zack: Aw, come on! Don't be such a wuss! Buck up!",Zack,"Aw, come on! Don't be such a wuss! Buck up!",10
"SOLDIER 3rd Class Lv. 1: I know, but...",SOLDIER 3rd Class Lv. 1,"I know, but...",3
Zack: You're a bundle of nerves. Tell you what--I'll go on your next mission for you!,Zack,You're a bundle of nerves. Tell you what--I'll go on your next mission for you!,15
SOLDIER 3rd Class Lv. 1: What!? You'd do that for me?,SOLDIER 3rd Class Lv. 1,What!? You'd do that for me?,6
Zack: Just don't tell anyone! And be sure to watch and learn. You got it?,Zack,Just don't tell anyone! And be sure to watch and learn. You got it?,14
SOLDIER 3rd Class Lv. 1: Yes...I'll try...,SOLDIER 3rd Class Lv. 1,Yes...I'll try...,2
SOLDIER 3rd Class Lv. 1: I'm sorry to lay this on you. I'll forward you the next mission I receive. And I won't tell anyone if you won't.,SOLDIER 3rd Class Lv. 1,I'm sorry to lay this on you. I'll forward you the next mission I receive. And I won't tell anyone if you won't.,23
Researcher (1): Professor Hojo is here today. *sigh* Just hearing him cackle is enough to give me a migraine.,Researcher ,Professor Hojo is here today. *sigh* Just hearing him cackle is enough to give me a migraine.,17
Researcher (1): I used to work in the Science Department as an assistant to Professor Hojo... And I hated it. That's the whole reason I asked to be transferred here!,Researcher ,I used to work in the Science Department as an assistant to Professor Hojo... And I hated it. That's the whole reason I asked to be transferred here!,28
"Researcher (2): The Science Department is conducting combat tests here today. I don't mean to be rude, but if you're not here for the tests, I have to ask you to leave.",Researcher ,"The Science Department is conducting combat tests here today. I don't mean to be rude, but if you're not here for the tests, I have to ask you to leave.",30
"Hojo: Ahh, there you are. Let us begin the experiment.",Hojo,"Ahh, there you are. Let us begin the experiment.",9
Zack: Experiment? What experiment?,Zack,Experiment? What experiment?,3
Hojo: Never mind. Just go in the Training Room.,Hojo,Never mind. Just go in the Training Room.,8
Zack: I can't go in without knowing what for!,Zack,I can't go in without knowing what for!,8
"Hojo: Explaining my experiment would be a waste of time since you wouldn't understand its brilliance, but... I want you to verify the virtual data I extracted from a certain SOLDIER operative's combat results. You are going to help me validate my data by participating in simulated combat.",Hojo,"Explaining my experiment would be a waste of time since you wouldn't understand its brilliance, but... I want you to verify the virtual data I extracted from a certain SOLDIER operative's combat results. You are going to help me validate my data by participating in simulated combat.",47
Zack: Validate Hojo's data?,Zack,Validate Hojo's data?,3
Hojo: Hm... You must be an outsider. Get out. I have work to do.,Hojo,Hm... You must be an outsider. Get out. I have work to do.,13
"Hojo: Now, do you feel like validating my data?",Hojo,"Now, do you feel like validating my data?",8
"Hojo: Now, my precious data. Destroy this study sample and prove my greatness. Hehehe...",Hojo,"Now, my precious data. Destroy this study sample and prove my greatness. Hehehe...",13
Zack: ...Did you say something?,Zack,...Did you say something?,4
Hojo: Nothing at all. Let us begin.,Hojo,Nothing at all. Let us begin.,6
Hojo: Well... That looked rather convincing for a fluke. Did I get the data settings wrong?,Hojo,Well... That looked rather convincing for a fluke. Did I get the data settings wrong?,15
Zack: That wasn't a fluke! That was all me!,Zack,That wasn't a fluke! That was all me!,8
"Hojo: A sample needn't be so assertive. Whatever your claim is, you need to back it up with data. So here's your chance to prove your abilities. Go and fight the next monster.",Hojo,"A sample needn't be so assertive. Whatever your claim is, you need to back it up with data. So here's your chance to prove your abilities. Go and fight the next monster.",32
Zack: Prove my abilities?,Zack,Prove my abilities?,3
Hojo: Hm... You must be an outsider. Get out. I have work to do.,Hojo,Hm... You must be an outsider. Get out. I have work to do.,13
Hojo: Do you feel like proving your abilities?,Hojo,Do you feel like proving your abilities?,7
Hojo: Hehehe... These settings should do the trick...,Hojo,Hehehe... These settings should do the trick...,7
Zack: ...What did you say?,Zack,...What did you say?,4
Hojo: Nothing. Let us begin.,Hojo,Nothing. Let us begin.,4
Hojo: What in the name of... Were the settings off again?,Hojo,What in the name of... Were the settings off again?,10
Zack: That was nothing for a SOLDIER operative!,Zack,That was nothing for a SOLDIER operative!,7
"Hojo: SOLDIER? Oh, I see... You're a member of SOLDIER... Then give the next program a try. This one shouldn't be a problem for someone in SOLDIER.",Hojo,"SOLDIER? Oh, I see... You're a member of SOLDIER... Then give the next program a try. This one shouldn't be a problem for someone in SOLDIER.",26
Zack: Fight another one?,Zack,Fight another one?,3
Hojo: Hm... You must be an outsider. Get out. I have work to do.,Hojo,Hm... You must be an outsider. Get out. I have work to do.,13
