Original,Character,Dialogue,Wordcount
"Reynn:Oh, uh, yes. We're here to",Reynn,"Oh, uh, yes. We're here to—",6
Thane of Saronia:I hear the Federation finally gave up and just invaded them.,Thane of Saronia,I hear the Federation finally gave up and just invaded them.,11
"Reynn:Yes, they did try to invade, but for the moment",Reynn,"Yes, they did try to invade, but for the moment—",10
Refia:Who are you?,Refia,Who are you?,3
"Thane of Saronia:Hm? Why, Refia. Is that you?",Thane of Saronia,"Hm? Why, Refia. Is that you?",6
Refia:Who are you?!,Refia,Who are you?!,3
"Thane of Saronia:My dear, please. It's me, your uncle",Thane of Saronia,"My dear, please. It's me, your uncle—",7
Refia:No! You arenotUncle Takka!,Refia,No! You are not Uncle Takka!,4
Lann:Wait. Sorry. What?,Lann,Wait. Sorry. What?,3
"Thane of Saronia:Ha ha ha ha! Then I was right. If you've managed to see through this facade, then there's no mistake: youarea Medium.",Thane of Saronia,"Ha ha ha ha! Then I was right. If you've managed to see through this facade, then there's no mistake you are a Medium.",22
Refia:Where's Uncle Takka?,Refia,Where's Uncle Takka?,3
"Thane of Saronia:Why, he's standing right in front of you. Make no mistake, little girl. This is your uncle.",Thane of Saronia,"Why, he's standing right in front of you. Make no mistake, little girl. This is your uncle.",17
Refia:What are you...,Refia,What are you...,3
Thane of Saronia:How intriguing. This must be an act of fate.,Thane of Saronia,How intriguing. This must be an act of fate.,9
Thane of Saronia:Ha ha ha! It's more than fate. It has to be destiny! How can I not rise to it!,Thane of Saronia,Ha ha ha! It's more than fate. It has to be destiny! How can I not rise to it!,19
Reynn:That answers that.He'sthe one who put up the threshold here.,Reynn,That answers that. He's the one who put up the threshold here.,10
Tama:He just the-changed sizes the way that you two do!,Tama,He just the-changed sizes the way that you two do!,10
Lann:So is he a Bahamutian soldier?,Lann,So is he a Bahamutian soldier?,6
"Reynn:Well, he's nothing like the ones we've fought so far. Be careful!",Reynn,"Well, he's nothing like the ones we've fought so far. Be careful!",12
Lann:Aw yeah!,Lann,Aw yeah!,2
Bahamutian Soldier:Heh heh heh heh... Ha ha ha ha ha!,Bahamutian Soldier,Heh heh heh heh... Ha ha ha ha ha!,9
Bahamutian Soldier:Why are you stopping? Show me more! Does fate bind us? Has destiny aligned us?,Bahamutian Soldier,Why are you stopping? Show me more! Does fate bind us? Has destiny aligned us?,15
Bahamutian Soldier:Sir Segwarides... Wh-why are you...,Bahamutian Soldier,Sir Segwarides... Wh-why are you...,5
Knight in the Golden Mask:You are a fool! To so much as inquire.,Knight in the Golden Mask,You are a fool! To so much as inquire.,9
Reynn:That's not good...,Reynn,That's not good...,3
"Knight in the Golden Mask:Awayfrom death,awayfrom life they stay! Contain them or you'll Graaah!",Knight in the Golden Mask,"Away from death, away from life they stay! Contain them or you'll— Graaah!",10
"???:Quick, this way!",? ? ?,"Quick, this way!",3
Lann:Huh? Isn't that the same,Lann,Huh? Isn't that the same—,5
"Cat:Well, are you guys coming or not?",Cat,"Well, are you guys coming or not?",7
Lann:O-okay!,Lann,O-okay!,1
Tama:The-run for your lives!,Tama,The-run for your lives!,4
Knight in the Golden Mask:Heh heh heh. The gods would caution us. Is this a sign that we'll not go unchallenged? That there's no way to know the pieces are aligned?,Knight in the Golden Mask,Heh heh heh. The gods would caution us. Is this a sign that we'll not go unchallenged? That there's no way to know the pieces are aligned?,27
Lann:Whew! That was too close.,Lann,Whew! That was too close.,5
"Refia:Sherlotta, thank you.",Refia,"Sherlotta, thank you.",3
"Sherlotta:I just knew you would get yourselves in trouble, and boy did you prove me right.",Sherlotta,"I just knew you would get yourselves in trouble, and boy did you prove me right.",16
Lann:Agh! What do you call that creepy trick?,Lann,Agh! What do you call that creepy trick?,8
Sherlotta:You're the creepy one here!,Sherlotta,You're the creepy one here!,5
Lann:Ah! What the honk...,Lann,Ah! What the honk...,4
Reynn:Huh? Is that coming out of the sky?,Reynn,Huh? Is that coming out of the sky?,8
Tama:Let the-me! I wanna have a the-turn!,Tama,Let the-me! I wanna have a the-turn!,7
Lann:How do you explain this?,Lann,How do you explain this?,5
Sherlotta:Don't expect any help from me on that one.,Sherlotta,Don't expect any help from me on that one.,9
"Sherlotta:Okay, guess we'll file that one under ""no one knows.""",Sherlotta,"Okay, guess we'll file that one under ""no one knows.""",10
"Reynn:So, what do we do? We came here to ask about the League of S, but all we found was a lot more questions.",Reynn,"So, what do we do? We came here to ask about the League of S, but all we found was a lot more questions.",24
Sherlotta:Sorry. Did you say the League of S?,Sherlotta,Sorry. Did you say the League of S?,8
Reynn:That's right.,Reynn,That's right.,2
"Sherlotta:Oh! If that's all it is, then maybe I can help you out.",Sherlotta,"Oh! If that's all it is, then maybe I can help you out.",13
Reynn:You can?!,Reynn,You can?!,2
"Sherlotta:Oh, sure. I know a few people right here in Saronia who should be able to get in touch with the League. I'll ask them to pass on your message.",Sherlotta,"Oh, sure. I know a few people right here in Saronia who should be able to get in touch with the League. I'll ask them to pass on your message.",30
Reynn:Do you mean it? Thank you!,Reynn,Do you mean it? Thank you!,6
"Refia:Sherlotta's been around a lot longer than she looks, so she knows tons of people. Isn't that great?",Refia,"Sherlotta's been around a lot longer than she looks, so she knows tons of people. Isn't that great?",18
Sherlotta:Don't you talk about my age.,Sherlotta,Don't you talk about my age.,6
Reynn:Eh heh heh...,Reynn,Eh heh heh...,3
"Lann:So like, what's with you and the cat-o-morphosis?",Lann,"So like, what's with you and the cat-o-morphosis?",8
Sherlotta:That...is a very long story that I don't feel like telling.,Sherlotta,That...is a very long story that I don't feel like telling.,11
Sherlotta:Yup.,Sherlotta,Yup.,1
"Lann:Oh, uh, that's cool.",Lann,"Oh, uh, that's cool.",4
"Reynn:We've still got a lot to puzzle over. But now that the League of S thing is settled,",Reynn,"We've still got a lot to puzzle over. But now that the League of S thing is settled,",18
"Reynn:Plus we've got that castle and Mom to track down along the way, too.",Reynn,"Plus we've got that castle and Mom to track down along the way, too.",14
Lann:Sounds pretty good to me.,Lann,Sounds pretty good to me.,5
"Refia:From here, the best place to go next would have to be the Low Seas.",Refia,"From here, the best place to go next would have to be the Low Seas.",15
Reynn:I guess thisisthe last town on the continent. Okay then. We'll figure something out.,Reynn,I guess this is the last town on the continent. Okay then. We'll figure something out.,14
Lann:So what about you two?,Lann,So what about you two?,5
"Sherlotta:Are you coming back to the Solace, Refia?",Sherlotta,"Are you coming back to the Solace, Refia?",8
Refia:Sure. I need some time to digest this business with Uncle Takka. The Solace sounds great...if you'll have me.,Refia,Sure. I need some time to digest this business with Uncle Takka. The Solace sounds great...if you'll have me.,19
Sherlotta:Of course I will.,Sherlotta,Of course I will.,4
"Refia:Well you two, thank you so much for everything. Best of luck in all your adventures.",Refia,"Well you two, thank you so much for everything. Best of luck in all your adventures.",16
Reynn:Thanks! Take care!,Reynn,Thanks! Take care!,3
"Lann:Hey Sherlotta, thanks for stepping in to help.",Lann,"Hey Sherlotta, thanks for stepping in to help.",8
Sherlotta:Speaking of stepping in... I don't suppose you were planning to make it up to me? For trouncing on my tail?,Sherlotta,Speaking of stepping in... I don't suppose you were planning to make it up to me? For trouncing on my tail?,21
"Lann:Oh! So, that reallywasyou! Gosh, I was kinda hoping you'd forget...",Lann,"Oh! So, that really was you! Gosh, I was kinda hoping you'd forget...",11
???:Chapter 8 - Buccaneer Blues,? ? ?,Chapter 8 - Buccaneer Blues,5
Lann:So let's see... Refia said to borrow a boat at the docks and head to the Low Seas.,Lann,So let's see... Refia said to borrow a boat at the docks and head to the Low Seas.,18
"Reynn:Well then, why don't we try asking around town and see if anyone's renting them out?",Reynn,"Well then, why don't we try asking around town and see if anyone's renting them out?",16
"Male Lilikin (1):Hey, did you hear? There's a real pirate ship in the harbor! It's so cool!",Male Lilikin ,"Hey, did you hear? There's a real pirate ship in the harbor! It's so cool!",15
"Male Lilikin (2):You're headin' for the Low Seas? That's completely insane! I can't lend you a boat, but I'm rootin' for ya!",Male Lilikin ,"You're headin' for the Low Seas? That's completely insane! I can't lend you a boat, but I'm rootin' for ya!",20
"Male Lilikin (3):What's that? You want me to lend you my boat? But if I did that, I wouldn't be able to go fishing!",Male Lilikin ,"What's that? You want me to lend you my boat? But if I did that, I wouldn't be able to go fishing!",22
"Lann:Ugh... At this rate, we might as wellswimto the Low Seas.",Lann,"Ugh... At this rate, we might as well swim to the Low Seas.",11
"Reynn:Well, you can't really blame them. They probably need every boat they've got to make ends meet.",Reynn,"Well, you can't really blame them. They probably need every boat they've got to make ends meet.",17
Lann:Wait! Hold your chocobos. Didn't somebody mention a pirate ship was parked at the pier?,Lann,Wait! Hold your chocobos. Didn't somebody mention a pirate ship was parked at the pier?,15
"Reynn:Yeah, something like that. Why, what's your point?",Reynn,"Yeah, something like that. Why, what's your point?",8
Lann:Heh heh heh. I've got an idea. What if we beat up all the pirates and then...commodore their ship?,Lann,Heh heh heh. I've got an idea. What if we beat up all the pirates and then...commodore their ship?,19
Reynn:What? There's nowayit'll be that easy.,Reynn,What? There's no way it'll be that easy.,6
"Lann:Well, we don't have to go in with Mirages blazing. We might just be able to sneak off with it.",Lann,"Well, we don't have to go in with Mirages blazing. We might just be able to sneak off with it.",20
"Reynn:I guess... It's definitely risky, but if we don't get our butts in gear,",Reynn,"I guess... It's definitely risky, but if we don't get our butts in gear,",14
"Lann:Lesser of two evils it is! Docks, here we come!",Lann,"Lesser of two evils it is! Docks, here we come!",10
Tama:Not exactly the most cheerful the-place.,Tama,Not exactly the most cheerful the-place.,6
"Lann:Yeah, and it looks like Mirages are roaming around too.",Lann,"Yeah, and it looks like Mirages are roaming around too.",10
Reynn:These docks need to get docked a few points. Let's watch our step...,Reynn,These docks need to get docked a few points. Let's watch our step...,13
Lann:What've we got?,Lann,What've we got?,3
Reynn:A cannon? What's it doing here?,Reynn,A cannon? What's it doing here?,6
Lann:Hmmm... Aha!,Lann,Hmmm... Aha!,2
Lann:Nice. It's a perfect FIIIIIIIIIT!,Lann,Nice. It's a perfect FIIIIIIIIIT!,5
Lann:Dah! What just happened?,Lann,Dah! What just happened?,4
"Tama:Naturally, this must the-be how the locals get around.",Tama,"Naturally, this must the-be how the locals get around.",9
Reynn:Uh-huh. Naturally...,Reynn,Uh-huh. Naturally...,2
"Lann:Wow, that creeped me out.",Lann,"Wow, that creeped me out.",5
Reynn:What do you mean?,Reynn,What do you mean?,4
Lann:That chime sounded like it could wake the dead.,Lann,That chime sounded like it could wake the dead.,9
Reynn:You don't mean a gh-gh-gh AAAH!,Reynn,You don't mean a gh-gh-gh— AAAH!,6
"Lann:Hey, I didn't say it!",Lann,"Hey, I didn't say it!",5
Lann:I think this might be a rare Mirage!,Lann,I think this might be a rare Mirage!,8
"Reynn:What? ...Oh, that's nothing.",Reynn,"What? ...Oh, that's nothing.",4
Lann:Since when is it nothing?!,Lann,Since when is it nothing?!,5
"Lann:Ooogh, I'm really starting to get sick of all this cold...",Lann,"Ooogh, I'm really starting to get sick of all this cold...",11
Tama:Maybe you should have thought of that the-beforeyou came up with this plan.,Tama,Maybe you should have thought of that the-before you came up with this plan.,13
"Reynn:Yeah, Lann! Nobody ever said anything about having to fight past all these stupid Mirages.",Reynn,"Yeah, Lann! Nobody ever said anything about having to fight past all these stupid Mirages.",15
"Lann:Ahhh! Man, do I justlovethe cold! Well, come on, come on! No time like the present!",Lann,"Ahhh! Man, do I just love the cold! Well, come on, come on! No time like the present!",16
Lann:Oh! This must be it: the pirate ship.,Lann,Oh! This must be it the pirate ship.,8
Reynn:Yeah. I don't think there's any debate about that.,Reynn,Yeah. I don't think there's any debate about that.,9
Tama:Let's be the-sneaky.,Tama,Let's be the-sneaky.,3
Lann:I think we've got this one in the bag.,Lann,I think we've got this one in the bag.,9
"Moogle:Avast ye, kupo!",Moogle,"Avast ye, kupo!",3
"Moogle:Not so fast ye, kupo!",Moogle,"Not so fast ye, kupo!",5
"Moogle:Thieving pirates, kupo!",Moogle,"Thieving pirates, kupo!",3
Lann:Huh? The piratesdid they just calluspirates?,Lann,Huh? The pirates—did they just call us pirates?,6
"Reynn:Well, I'd say the pot knows a kettle when it sees it.",Reynn,"Well, I'd say the pot knows a kettle when it sees it.",12
"Moogle:Kupo! All paws on deck, kupo!",Moogle,"Kupo! All paws on deck, kupo!",6
"Tama:We're out-the-numbered, kupo!",Tama,"We're out-the-numbered, kupo!",3
"Lann:Now what, kupo?",Lann,"Now what, kupo?",3
"Reynn:Stop saying ""kupo!"" and fight, kupo!",Reynn,"Stop saying ""kupo!"" and fight, kupo!",6
"Lann:There's only one thing to do now, kupo!",Lann,"There's only one thing to do now, kupo!",8
"Tama:Get 'em, the-kupo!",Tama,"Get 'em, the-kupo!",3
"Reynn:Guys, we're not here to have fun.",Reynn,"Guys, we're not here to have fun.",7
Tama:Aaand?,Tama,Aaand?,1
"Reynn:...We're not here to have fun, kupo.",Reynn,"...We're not here to have fun, kupo.",7
Tama:Muchthe-better.,Tama,Much the-better.,1
"Moogle:You got us, kupo...",Moogle,"You got us, kupo...",4
???:Scurvy swabs! For shame!,? ? ?,Scurvy swabs! For shame!,4
"Moogle:It's Cap'n Faris, kupo!",Moogle,"It's Cap'n Faris, kupo!",4
Reynn:It's created a threshold!,Reynn,It's created a threshold!,4
Tama:Th-that Mirage must be mega the-powerful!,Tama,Th-that Mirage must be mega the-powerful!,6
Faris:How kind of you gents to whip my crew into shape.,Faris,How kind of you gents to whip my crew into shape.,11
"Lann:Oh, you're welcome! But I thought we just beat them up.",Lann,"Oh, you're welcome! But I thought we just beat them up.",11
"Reynn:That's what she's saying, you doofus.",Reynn,"That's what she's saying, you doofus.",6
"Faris:Hmph. What are you, comedians?",Faris,"Hmph. What are you, comedians?",5
Lann:Clowns? Where?,Lann,Clowns? Where?,2
"Reynn:""Clowns""? Why is it ""clowns,"" plural?",Reynn,"""Clowns""? Why is it ""clowns,"" plural?",6
Tama:Yikes! Just the-look at the size of that Mirage!,Tama,Yikes! Just the-look at the size of that Mirage!,9
"Lann:Tama, it's time! Make yourself big!",Lann,"Tama, it's time! Make yourself big!",6
Tama:Yes the-sir!,Tama,Yes the-sir!,2
Reynn:You can do that?!,Reynn,You can do that?!,4
Tama:Hrrrah! ...Heh heh. Guess the-not.,Tama,Hrrrah! ...Heh heh. Guess the-not.,5
"Reynn:Ugh, I should have known better than to even ask.",Reynn,"Ugh, I should have known better than to even ask.",10
"Tama:Don't the-give up! If we kick the bucket inside a threshold, we're all but the-done for!",Tama,"Don't the-give up! If we kick the bucket inside a threshold, we're all but the-done for!",16
Reynn:But they're...they're too strong!,Reynn,But they're...they're too strong!,4
"???:I have you now. Hide Refia all you want, but you can't play hide-and-seek with destiny. Fate has chosen us!",? ? ?,"I have you now. Hide Refia all you want, but you can't play hide-and-seek with destiny. Fate has chosen us!",20
Faris:The thane of Saronia? Why is he here?,Faris,The thane of Saronia? Why is he here?,8
Reynn:Hefollowedus here?!,Reynn,He followed us here?!,2
Tama:Aaaaaah!,Tama,Aaaaaah!,1
Faris:Wh...what the...,Faris,Wh...what the...,2
"Tama:Out of the hydra, and into the crack-the-pot! What are we gonna the-do?",Tama,"Out of the hydra, and into the crack-the-pot! What are we gonna the-do?",13
"Bahamutian Soldier:Doesn't this make you just want to kiss kismet? These divine designs... Isn't fate great? Now that it's brought us together, anything could happen.",Bahamutian Soldier,"Doesn't this make you just want to kiss kismet? These divine designs... Isn't fate great? Now that it's brought us together, anything could happen.",24
Reynn:Rrgh...,Reynn,Rrgh...,1
Faris:You scoundrel! Find another ship to spew your bilge on!,Faris,You scoundrel! Find another ship to spew your bilge on!,10
Bahamutian Soldier:So this is how...the dice have rolled...,Bahamutian Soldier,So this is how...the dice have rolled...,7
Faris:Hey. Clowns.,Faris,Hey. Clowns.,2
"Reynn:Y-yes, ma'am!",Reynn,"Y-yes, ma'am!",2
Faris:Perhaps you'd care to explain.,Faris,Perhaps you'd care to explain.,5
"Faris:So, the Federation replaced Thane Takka with one of their soldiers?",Faris,"So, the Federation replaced Thane Takka with one of their soldiers?",11
"Reynn:Actually, we're not too sure about that ourselves.",Reynn,"Actually, we're not too sure about that ourselves.",8
Lann:But everything we've told you is true.,Lann,But everything we've told you is true.,7
Tama:Honest to the-goodness!,Tama,Honest to the-goodness!,3
"Faris:Well, believe me, I'd not put anything past those Federation dogs,",Faris,"Well, believe me, I'd not put anything past those Federation dogs,",11
"Reynn:Hey, um...",Reynn,"Hey, um...",2
"Reynn:Captain Faris, you wouldn't happen to know where they're headquartered? The Federation, I mean.",Reynn,"Captain Faris, you wouldn't happen to know where they're headquartered? The Federation, I mean.",14
"Faris:Bahamut's citadel? No one knows a lick about that, lass.",Faris,"Bahamut's citadel? No one knows a lick about that, lass.",10
Reynn:It was worth a shot...,Reynn,It was worth a shot...,5
Faris:Why? Was that your reason for trying to steal my ship? To go off on some wild goose chase?,Faris,Why? Was that your reason for trying to steal my ship? To go off on some wild goose chase?,19
Reynn:Uhh... The whole idea was Lann's!,Reynn,Uhh... The whole idea was Lann's!,6
Faris:You don't say.,Faris,You don't say.,3
"Lann:What? Me? Oh, I would never everI mean I don't evenlikeships, not that there's anything wrong with yourOh, please don't hurt me.",Lann,"What? Me? Oh, I would never ever—I mean I don't even like ships, not that there's anything wrong with your—Oh, please don't hurt me.",22
"Faris:Ha ha. Belay there, lad.",Faris,"Ha ha. Belay there, lad.",5
Faris:You see...,Faris,You see...,2
Reynn:Huh? You mean there's more to it?,Reynn,Huh? You mean there's more to it?,7
"Faris:Ahoy, Mog! You've read the prophecy, haven't you?",Faris,"Ahoy, Mog! You've read the prophecy, haven't you?",8
"Moogle:Aye, I have, kupo!",Moogle,"Aye, I have, kupo!",4
"Lann:Four keys, huh?",Lann,"Four keys, huh?",3
"Reynn:Wait, the Crystal Tower?",Reynn,"Wait, the Crystal Tower?",4
"Lann:Hmm... So Mog, I don't suppose you know where the four keys might be?",Lann,"Hmm... So Mog, I don't suppose you know where the four keys might be?",14
"Moogle:I'm afraid I know of only the first one, kupo.",Moogle,"I'm afraid I know of only the first one, kupo.",10
Lann:That's one more than I do!,Lann,That's one more than I do!,6
"Moogle:Kupo! The first key is said to lie in a... Oh, 'twas a valley of fire, kupo!",Moogle,"Kupo! The first key is said to lie in a... Oh, 'twas a valley of fire, kupo!",17
Lann:Where's that?,Lann,Where's that?,2
"Faris:I can think of one place. The fire valleys in Babil, down to the south of the Low Seas.",Faris,"I can think of one place. The fire valleys in Babil, down to the south of the Low Seas.",19
"Reynn:Ugh, there's those Low Seas again.",Reynn,"Ugh, there's those Low Seas again.",6
"Knight in the Golden Mask:What labor, all these twists and little turns. But fate must be allowed to run its course...",Knight in the Golden Mask,"What labor, all these twists and little turns. But fate must be allowed to run its course...",17
???:Chapter 9 - The Low Seas,? ? ?,Chapter 9 - The Low Seas,6
"Lann:Okay, so like, all we gotta do is cross the Low Seas and find that valley of fire.",Lann,"Okay, so like, all we gotta do is cross the Low Seas and find that valley of fire.",18
Lann:Huh? What?,Lann,Huh? What?,2
"Reynn:Captain Faris, can you tell us how to get to the Low Seas?",Reynn,"Captain Faris, can you tell us how to get to the Low Seas?",13
Faris:Hmm... Perhaps. But I'll not be lending youthisship.,Faris,Hmm... Perhaps. But I'll not be lending you this ship.,8
"Moogle:Guest, kupo?",Moogle,"Guest, kupo?",2
Faris:You know who. Oi. The lass in glasses.,Faris,You know who. Oi. The lass in glasses.,8
"Moogle:Oh, from the League, kupo! She might be, kupo. I'll go look, kupo.",Moogle,"Oh, from the League, kupo! She might be, kupo. I'll go look, kupo.",13
???:You need something?,? ? ?,You need something?,3
Faris:Sorry to detain you.,Faris,Sorry to detain you.,4
Quistis:I thought we were done with our transaction. Did you find some sort of problem with the cargo?,Quistis,I thought we were done with our transaction. Did you find some sort of problem with the cargo?,18
"Faris:No, the goods were sound. I've another quandary...if you'll hear me out.",Faris,"No, the goods were sound. I've another quandary...if you'll hear me out.",12
Quistis:What's that?,Quistis,What's that?,2
Faris:These gents here have business in the Low Seas.,Faris,These gents here have business in the Low Seas.,9
Quistis:Who are they?,Quistis,Who are they?,3
Faris:The Jiants from the Hills. In the flesh.,Faris,The Jiants from the Hills. In the flesh.,8
Lann:Ta-daaah!,Lann,Ta-daaah!,1
Reynn:Cut thatout!,Reynn,Cut that out!,2
Quistis:Very intriguing.,Quistis,Very intriguing.,2
"Faris:So, they need a boat. And as I recall, you've got one.",Faris,"So, they need a boat. And as I recall, you've got one.",12
Quistis:Well...if it's true about the Thanethat he's some kind of monstrous Bahamutian doppelgnger,Quistis,Well...if it's true about the Thane—that he's some kind of monstrous Bahamutian doppelgänger—,13
"Reynn:Wait, ""up for grabs""? What do you mean?",Reynn,"Wait, ""up for grabs""? What do you mean?",8
"Quistis:Oh, my group had some business to attend to in Saronia, so we presented the thane with a boat.",Quistis,"Oh, my group had some business to attend to in Saronia, so we presented the thane with a boat.",19
Tama:You don't need to wheel and the-deal with a bunch of no-good monsters like that.,Tama,You don't need to wheel and the-deal with a bunch of no-good monsters like that.,15
Reynn:You're not even listening.,Reynn,You're not even listening.,4
Quistis:So you're absolutely certain? You saw the thane undergo a transformation?,Quistis,So you're absolutely certain? You saw the thane undergo a transformation?,11
"Faris:Aye, and then Syldra let him have it!",Faris,"Aye, and then Syldra let him have it!",8
"Quistis:Okay. Well, don't get me wrong. I can see that they're Jiants...",Quistis,"Okay. Well, don't get me wrong. I can see that they're Jiants...",12
Faris:Ha. One splash in the Low Seas can't stop a prophecy.,Faris,Ha. One splash in the Low Seas can't stop a prophecy.,11
"Quistis:...Well, I guess you win. You can take the fastcraft down to the Low Seas.",Quistis,"...Well, I guess you win. You can take the fastcraft down to the Low Seas.",15
"Lann:Oh, sweet!",Lann,"Oh, sweet!",2
Reynn:Thank you so much!,Reynn,Thank you so much!,4
"Quistis:Okay, come see me when you're ready. I'll take you to the boat.",Quistis,"Okay, come see me when you're ready. I'll take you to the boat.",13
Faris:So long.,Faris,So long.,2
On-screen:Ready to go?,On-screen,Ready to go?,3
"Quistis:Okay, right this way.",Quistis,"Okay, right this way.",4
"Faris:Godspeed, gents.",Faris,"Godspeed, gents.",2
"Lann:Thanks! Oh, right...",Lann,"Thanks! Oh, right...",3
Reynn:We really didn't mean to cause you trouble.,Reynn,We really didn't mean to cause you trouble.,8
Faris:You can make it up to me. Perhaps...,Faris,You can make it up to me. Perhaps...,8
Quistis:Come on! This way.,Quistis,Come on! This way.,4
"Reynn:Wait, where doesthatroad go?",Reynn,"Wait, where does that road go?",4
"Quistis:It's the way back to town. I mean, isn't that how you got here?",Quistis,"It's the way back to town. I mean, isn't that how you got here?",14
"Lann:Dude! Oh, I so wish we knew about that coming in.",Lann,"Dude! Oh, I so wish we knew about that coming in.",11
"Reynn:Well, that figures. Ithoughtsomething about these docks smelled fishy.",Reynn,"Well, that figures. I thought something about these docks smelled fishy.",9
"Tama:But at least we found some good the-Mirages! No worries, the-right?",Tama,"But at least we found some good the-Mirages! No worries, the-right?",11
Lann:Yeah! No worries at all! *whimper*,Lann,Yeah! No worries at all! *whimper*,6
Quistis:Here she is.,Quistis,Here she is.,3
"Quistis:I set the helm to autopilot, so it'll take you right to the Low Seas.",Quistis,"I set the helm to autopilot, so it'll take you right to the Low Seas.",15
"Lann:Wow, you're just as nice as a peach.",Lann,"Wow, you're just as nice as a peach.",8
Reynn:Thank you for everything!,Reynn,Thank you for everything!,4
Quistis:Bye now! Don't come back and haunt me!,Quistis,Bye now! Don't come back and haunt me!,8
Reynn:What?!,Reynn,What?!,1
"Lann:Well, at least it's starting to warm up.",Lann,"Well, at least it's starting to warm up.",8
Reynn:Oh yeah. The breeze is really nice.,Reynn,Oh yeah. The breeze is really nice.,7
Tama:I can't the-believe they loaned us this great boat! We really lucked the-out this time.,Tama,I can't the-believe they loaned us this great boat! We really lucked the-out this time.,15
"Lann:Dude, I know, right? We don't even have to steer it. I love the easy life.",Lann,"Dude, I know, right? We don't even have to steer it. I love the easy life.",16
Reynn:But Lann...,Reynn,But Lann...,2
Reynn:Aren't you just a little worried about what Faris and Quistis said?,Reynn,Aren't you just a little worried about what Faris and Quistis said?,12
Lann:What did they say?,Lann,What did they say?,4
"Tama:Now that you mention it, they did kind of make it the-sound like we weren't gonna live out the day.",Tama,"Now that you mention it, they did kind of make it the-sound like we weren't gonna live out the day.",20
Reynn:Pretty much.,Reynn,Pretty much.,2
Lann:Wonder why.,Lann,Wonder why.,2
Reynn:Hmm... What's so bad about the Low Seas?,Reynn,Hmm... What's so bad about the Low Seas?,8
"Tama:What if they're called ""low""...because of all the lowlifes living the-there?",Tama,"What if they're called ""low""...because of all the lowlifes living the-there?",11
Reynn:That could be it.,Reynn,That could be it.,4
"Lann:Hey, uh, Reynn?",Lann,"Hey, uh, Reynn?",3
"Lann:Is it just me, or is the river getting more whooshy?",Lann,"Is it just me, or is the river getting more whooshy?",11
Reynn:Y-you think so?,Reynn,Y-you think so?,3
"Lann:Reynn, all of a sudden, I am suddenly getting this really bad sudden feeling.",Lann,"Reynn, all of a sudden, I am suddenly getting this really bad sudden feeling.",14
"Reynn:Yeah, me too.",Reynn,"Yeah, me too.",3
Tama:Bad feeling? About the-what?,Tama,Bad feeling? About the-what?,4
Lann:Ohhh wooow...,Lann,Ohhh wooow...,2
Reynn:Note to self: the Low Seas are not south.,Reynn,Note to self the Low Seas are not south.,9
Lann:What the honking HAWWWNK!,Lann,What the honking HAWWWNK!,4
Reynn:They are literally straight DOOOWN!,Reynn,They are literally straight DOOOWN!,5
"Lann:Aah! Gravity, NOOOOOO!",Lann,"Aah! Gravity, NOOOOOO!",3
Reynn:Gaaah!,Reynn,Gaaah!,1
"Lann:Agh, jelly sandwich!",Lann,"Agh, jelly sandwich!",3
Reynn:H-how are we alive?,Reynn,H-how are we alive?,4
"Lann:Tama, you still with us?",Lann,"Tama, you still with us?",5
Tama:Never been the-betterer...,Tama,Never been the-betterer...,3
Lann:Hey! Don't do that on my head!,Lann,Hey! Don't do that on my head!,7
"Lann:Now that our boat's busted, how are we supposed to get where we're going?",Lann,"Now that our boat's busted, how are we supposed to get where we're going?",14
Reynn:Ugh. Don't ask me.,Reynn,Ugh. Don't ask me.,4
Tama:Those Mirage the-bullies have flipped that poor little minimantoise over! How the-mean can you get?,Tama,Those Mirage the-bullies have flipped that poor little minimantoise over! How the-mean can you get?,15
Reynn:Hey! Cut it out! Nobody likes a bully!,Reynn,Hey! Cut it out! Nobody likes a bully!,8
Lann:Looks like you snakes need to be taught a lesson!,Lann,Looks like you snakes need to be taught a lesson!,10
"Lann:Huh, looks like even Mirages have to put up with mean old bullies.",Lann,"Huh, looks like even Mirages have to put up with mean old bullies.",13
Reynn:Take care!,Reynn,Take care!,2
"Lann:Reynn, c'mon!",Lann,"Reynn, c'mon!",2
Reynn:Huh? What?,Reynn,Huh? What?,2
"Lann:We're Mirage Keepers! If you're gonna let 'em just swim away, then",Lann,"We're Mirage Keepers! If you're gonna let 'em just swim away, then—",12
Lann:Then you are...you're...doing exactly the right thing!,Lann,Then you are...you're...doing exactly the right thing!,7
Minimantoise:Meeewww!,Minimantoise,Meeewww!,1
Adamantoise:Young Mirage Keepers. My minimantoise here tells me that you saved his life. I thank you.,Adamantoise,Young Mirage Keepers. My minimantoise here tells me that you saved his life. I thank you.,16
Lann:It...it talked! With words!,Lann,It...it talked! With words!,4
Tama:Hwooow... A talking the-Mirage!,Tama,Hwooow... A talking the-Mirage!,4
"Adamantoise:Now, tell me what a pair of Keepers like you are doing all the way out here?",Adamantoise,"Now, tell me what a pair of Keepers like you are doing all the way out here?",17
"Reynn:Uh, well...",Reynn,"Uh, well...",2
"Adamantoise:Hmm... Then, I shall help you find this ""Babil."" You are free to ride on my back.",Adamantoise,"Hmm... Then, I shall help you find this ""Babil."" You are free to ride on my back.",17
Reynn:Are you sure?,Reynn,Are you sure?,3
