Original,Character,Dialogue,Wordcount
NPC 1: heh heh...... All the good ones are gone.,NPC 1,heh heh...... All the good ones are gone.,8
NPC 2: What about that one? Shall we make do with her?,NPC 2,What about that one? Shall we make do with her?,10
NPC 1: But she's got a guy with her.,NPC 1,But she's got a guy with her.,7
"NPC 2: No problem, I can handle him.",NPC 2,"No problem, I can handle him.",6
"NPC 1: Right? You thought so, too?",NPC 1,"Right? You thought so, too?",5
NPC 2: Geez! What about those two?,NPC 2,Geez! What about those two?,5
NPC 1: Heh heh......I want the one on the left.,NPC 1,Heh heh......I want the one on the left.,8
"NPC 1: Well then, I guess that leaves me with the one on the right.",NPC 1,"Well then, I guess that leaves me with the one on the right.",13
NPC: God!! What do you want?,NPC,God!! What do you want?,5
"NPC: (Hey, who do you think you are?)",NPC,"(Hey, who do you think you are?)",7
NPC: Professor Hojo. That scary man says he wants to talk with you.,NPC,Professor Hojo. That scary man says he wants to talk with you.,12
NPC: (What's his problem?),NPC,(What's his problem?),3
"NPC: Yes, that's right. It's the Professor!",NPC,"Yes, that's right. It's the Professor!",6
"NPC: Professor... someone's here to see you, sir.",NPC,"Professor... someone's here to see you, sir.",7
Hojo: I'm busy right now. ......But. Too bad.,Hojo,I'm busy right now. ......But. Too bad.,7
"Hojo: No, I remember you all now......",Hojo,"No, I remember you all now......",6
"Hojo: Yes, yes. I remember now. It's been a long time, Cloud.",Hojo,"Yes, yes. I remember now. It's been a long time, Cloud.",11
"Hojo: Heh heh heh...... All right. You sure are loud. Long time no see, Cloud.",Hojo,"Heh heh heh...... All right. You sure are loud. Long time no see, Cloud.",14
Cloud: Hojo......,Cloud,Hojo......,1
Hojo: Sometimes you just gotta do something like this.,Hojo,Sometimes you just gotta do something like this.,8
Cloud: ......What are you doing?,Cloud,......What are you doing?,4
"Hojo: It should be obvious, I'm getting a tan.",Hojo,"It should be obvious, I'm getting a tan.",8
Cloud: Answer me!,Cloud,Answer me!,2
Hojo: Hmm! I believe we're both after the same goal.,Hojo,Hmm! I believe we're both after the same goal.,9
Cloud: You mean Sephiroth?,Cloud,You mean Sephiroth?,3
Hojo: Did you see him?,Hojo,Did you see him?,4
Hojo: I see......Ha! Ha!,Hojo,I see......Ha! Ha!,3
Cloud: What is it?,Cloud,What is it?,3
Hojo: Nothing. I just remembered a certain hypothesis...... Haven't you ever had the feeling something is calling you? Or that you had to visit some place?......,Hojo,Nothing. I just remembered a certain hypothesis...... Haven't you ever had the feeling something is calling you? Or that you had to visit some place?......,25
Cloud: I'll go anywhere Sephiroth is at! To beat him and put an end to all this!,Cloud,I'll go anywhere Sephiroth is at! To beat him and put an end to all this!,16
Hojo: I see...... This could be interesting. Were you in SOLDIER?......Heh heh heh! Would you like to be my guinea pig?,Hojo,I see...... This could be interesting. Were you in SOLDIER?......Heh heh heh! Would you like to be my guinea pig?,20
"Hojo: Oh, now what? Are you going to draw your sword?",Hojo,"Oh, now what? Are you going to draw your sword?",10
"Barret: Yo, yo! It's a bad idea to kill him.",Barret,"Yo, yo! It's a bad idea to kill him.",9
"Tifa: Stop, Cloud! I know how you feel, but you mustn't.",Tifa,"Stop, Cloud! I know how you feel, but you mustn't.",10
"Aeris: Cloud, don't. If he dies, we won't find out anything!",Aeris,"Cloud, don't. If he dies, we won't find out anything!",10
"Red XIII: ...huff...puff... Stop, Cloud!",RedXIII,"...huff...puff... Stop, Cloud!",3
"Yuffie: Knock it off, Cloud! Look I don't know, but he knows a lot of stuff, right?",Yuffie,"Knock it off, Cloud! Look I don't know, but he knows a lot of stuff, right?",16
Hojo: Ha! Ha! Ha!......,Hojo,Ha! Ha! Ha!......,3
"Hojo: Say, aren't you the 'Ancient'?",Hojo,"Say, aren't you the 'Ancient'?",5
"Aeris: I'm Aeris. The least you can do is remember my name. I want you to tell me something, Professor Hojo... I know I'm an Ancient. My mother told me.",Aeris,"I'm Aeris. The least you can do is remember my name. I want you to tell me something, Professor Hojo... I know I'm an Ancient. My mother told me.",29
"Hojo: Your mother? Oh, you mean Ifalna. How is she?",Hojo,"Your mother? Oh, you mean Ifalna. How is she?",9
Aeris: You didn't know!? She died.,Aeris,You didn't know!? She died.,5
Hojo: ......I see.,Hojo,......I see.,2
Aeris: Professor Hojo... Is Jenova an Ancient? Is Sephiroth an Ancient? Do we all have the same blood?,Aeris,Professor Hojo... Is Jenova an Ancient? Is Sephiroth an Ancient? Do we all have the same blood?,17
Hojo: ......mumble...mumble...head west......,Hojo,......mumble...mumble...head west......,2
Aeris: He's mumbling slowly... That must means he's hiding something!,Aeris,He's mumbling slowly... That must means he's hiding something!,9
Hojo: ..................,Hojo,..................,1
"Red XIII: Grrr, Grrr......... ...huff...puff...",Red XIII,"Grrr, Grrr......... ...huff...puff...",3
Tifa: Hey! Answer us!!,Tifa,Hey! Answer us!!,3
Cloud: ......It's no use. It's no go.,Cloud,......It's no use. It's no go.,6
Hojo: ..................,Hojo,..................,1
"Tifa: Oh, right! I remember that, too.",Tifa,"Oh, right! I remember that, too.",6
"Johnny: Yeah, yeah! And you remember the time when......?",Johnny,"Yeah, yeah! And you remember the time when......?",8
"Tifa: Hee, hee, hee!",Tifa,"Hee, hee, hee!",3
"Johnny: Ha, ha, ha!......",Johnny,"Ha, ha, ha!......",3
"Tifa: Ha, ha...oh stop it! That's right. Oh really......",Tifa,"Ha, ha...oh stop it! That's right. Oh really......",8
"Johnny: Yeah. Oh yeah, and then that time......",Johnny,"Yeah. Oh yeah, and then that time......",7
"Tifa: Yeah, yeah!",Tifa,"Yeah, yeah!",2
"Tifa: Cloud, would you mind leaving us alone for the day? We haven't seen each other for ages and sometimes it's fun to talk about old times for a change.",Tifa,"Cloud, would you mind leaving us alone for the day? We haven't seen each other for ages and sometimes it's fun to talk about old times for a change.",29
Tifa: We'll try not to be too late. So please don't worry about us!,Tifa,We'll try not to be too late. So please don't worry about us!,13
Cloud: I'm not worried.,Cloud,I'm not worried.,3
Tifa: You're right......,Tifa,You're right......,2
Cloud: Just remember we're leaving early tomorrow.,Cloud,Just remember we're leaving early tomorrow.,6
"Tifa: Ok, I know.",Tifa,"Ok, I know.",3
"Johnny: Yeah, so don't get mad or anything.",Johnny,"Yeah, so don't get mad or anything.",7
Aeris: Whew... I don't know why I'm so tired. There's so many things I don't understand...... I feel a little uneasy.,Aeris,Whew... I don't know why I'm so tired. There's so many things I don't understand...... I feel a little uneasy.,20
Aeris: Cloud...? What do you think of me?,Aeris,Cloud...? What do you think of me?,7
Cloud: I don't understand anything.,Cloud,I don't understand anything.,4
"Aeris: ......You're right. Even I don't understand myself. I wonder what part of me is like an Ancient? What is an Ancient supposed to be like? It's strange, isn't it? I don't understand it...... Ahh......I'm going around in circles. I wonder if there's any answer to this. Everything's so complicated.",Aeris,"......You're right. Even I don't understand myself. I wonder what part of me is like an Ancient? What is an Ancient supposed to be like? It's strange, isn't it? I don't understand it...... Ahh......I'm going around in circles. I wonder if there's any answer to this. Everything's so complicated.",49
Aeris: I'm going on to bed.,Aeris,I'm going on to bed.,5
"Cloud: Sorry, but I never thought about things like that.",Cloud,"Sorry, but I never thought about things like that.",9
"Aeris: How could you say such a thing! Sometimes you make me so mad! Oh, I never should have brought this up!!",Aeris,"How could you say such a thing! Sometimes you make me so mad! Oh, I never should have brought this up!!",21
Aeris: I don't want to talk about it!,Aeris,I don't want to talk about it!,7
NPC: Welcome!! What's it going to be? 200 gil a night.,NPC,Welcome!! What's it going to be? 200 gil a night.,10
On-screen: Cradled by the sound of the ocean waves...... Sweet dreams...,On-screen,Cradled by the sound of the ocean waves...... Sweet dreams...,10
NPC: Good morning. Be careful traveling.,NPC,Good morning. Be careful traveling.,5
"NPC: Your party has departed. Oops...... That's bad luck...... I mean, they have already left.",NPC,"Your party has departed. Oops...... That's bad luck...... I mean, they have already left.",14
NPC: Wait a minute! There's not enough money here.,NPC,Wait a minute! There's not enough money here.,8
NPC: Are you sure? Please come again.,NPC,Are you sure? Please come again.,6
NPC: Whew!! Hey! You're actually talking to me.,NPC,Whew!! Hey! You're actually talking to me.,7
Cloud: What is it?,Cloud,What is it?,3
"NPC: I just passed a guy in a black cloak back there. I just tried to tell him that it's dangerous up ahead, and he ignored me!",NPC,"I just passed a guy in a black cloak back there. I just tried to tell him that it's dangerous up ahead, and he ignored me!",26
Cloud: Sephiroth...,Cloud,Sephiroth...,1
Tifa: Let's hurry on.,Tifa,Let's hurry on.,3
"Aeris: There was a black-cloaked guy here, too?",Aeris,"There was a black-cloaked guy here, too?",7
Red XIII: Hmm...... I'm moving on ahead...,RedXIII,Hmm...... I'm moving on ahead...,5
"Yuffie: Oh gawd, what a drag!!",Yuffie,"Oh gawd, what a drag!!",5
Barret: ............ahh.,Barret,............ahh.,1
NPC: It's dangerous up ahead. Be careful on your way.,NPC,It's dangerous up ahead. Be careful on your way.,9
"NPC: If any strangers should greet you warmly while traveling, make sure to greet them back.",NPC,"If any strangers should greet you warmly while traveling, make sure to greet them back.",15
NPC: Whew! I guess that's the fun of being on the road.,NPC,Whew! I guess that's the fun of being on the road.,11
"On-screen: Oh, oh oh oh oh!! Push the",On-screen,"Oh, oh oh oh oh!! Push the ",7
On-screen: Get the treasure by holding the Left or Right Direction buttons down while repeatedly pressing the,On-screen,Get the treasure by holding the Left or Right Direction buttons down while repeatedly pressing the ,16
Tifa: OH!! Cloud! That's it!,Tifa,OH!! Cloud! That's it!,4
Tifa: We can't go on until the bridge is let down. I think there's a switch in that shack over there... But there's too many monsters around and I'm beat...,Tifa,We can't go on until the bridge is let down. I think there's a switch in that shack over there... But there's too many monsters around and I'm beat...,29
On-screen: The shack is here!! (^^);,On-screen,The shack is here!! (^^);,5
"Aeris: Come on, Cloud. Let's rest a minute.",Aeris,"Come on, Cloud. Let's rest a minute.",7
"Red XIII: Wha? Oh, it's you.",Red XIII,"Wha? Oh, it's you.",4
Red XIII: There seems to be an instrument in that hut that manipulates this bridge. Perhaps it's best if we rest a moment.,Red XIII,There seems to be an instrument in that hut that manipulates this bridge. Perhaps it's best if we rest a moment.,21
On-screen: The shack is here!! (^^);,On-screen,The shack is here!! (^^);,5
Aeris: Cloud!!,Aeris,Cloud!!,1
"Aeris: I was just wishing you were here! Unless someone lets down the bridge, we're stuck. Cloud should be able to do something. But let's take a breather first.",Aeris,"I was just wishing you were here! Unless someone lets down the bridge, we're stuck. Cloud should be able to do something. But let's take a breather first.",28
On-screen: The shack is here!! (^^);,On-screen,The shack is here!! (^^);,5
"Cloud: Ok, then...",Cloud,"Ok, then...",2
Barret: ......whew!,Barret,......whew!,1
Tifa: I'm beat...,Tifa,I'm beat...,2
"Aeris: I'm sure glad I'm with you, Cloud!",Aeris,"I'm sure glad I'm with you, Cloud!",7
Red XIII: What...?,RedXIII,What...?,1
Yuffie: I'm pooped!,Yuffie,I'm pooped!,2
Tifa: Cloud!! Go Cloud!! Go!!,Tifa,Cloud!! Go Cloud!! Go!!,4
"Aeris: Oh, Cloud!! Good Luck!!",Aeris,"Oh, Cloud!! Good Luck!!",4
"(Upon reaching the shack.)Cloud: OW!! Sure is tight in here... Come on, Cloud, don't let it get to you. Let's see...this is it.", Cloud,"OW!! Sure is tight in here... Come on, Cloud, don't let it get to you. Let's see...this is it.",19
Cloud: Maybe if I turn this... ...something should happen.,Cloud,Maybe if I turn this... ...something should happen.,8
Aeris: How cute!!,Aeris,How cute!!,2
Tifa: Yes!! ...how cute.,Tifa,Yes!! ...how cute.,3
"Tifa: Oh, cute!!",Tifa,"Oh, cute!!",2
Barret: Haaeyy!,Barret,Haaeyy!,1
Yuffie: Yeow! What a rock!!,Yuffie,Yeow! What a rock!!,4
Red XIII: huff...huff...,RedXIII,huff...huff...,1
Cloud: What should we do?,Cloud,What should we do?,4
Cloud: Times are tough... I'm taking the treasure.,Cloud,Times are tough... I'm taking the treasure.,7
Tifa: Oh! Cloud! Your hair looks like a Chocobo!,Tifa,Oh! Cloud! Your hair looks like a Chocobo!,8
Aeris: Cloud......,Aeris,Cloud......,1
Barret: Haeey!! Baaeby!!,Barret,Haeey!! Baaeby!!,2
Yuffie: Come to mommy!!,Yuffie,Come to mommy!!,3
Red XIII: Glu...glug...!,RedXIII,Glu...glug...!,1
Cloud: ...it's got nothing to do with us. Just forget about it.,Cloud,...it's got nothing to do with us. Just forget about it.,11
Tifa: Right! That was admirable of you.,Tifa,Right! That was admirable of you.,6
Aeris: Cloud......,Aeris,Cloud......,1
Yuffie: You kiddin'?,Yuffie,You kiddin'?,2
Barret: Haeey!! Baaeby!!,Barret,Haeey!! Baaeby!!,2
Red XIII: Glu...glug...!,RedXIII,Glu...glug...!,1
NPC: Hey! How'd you ever wind up around here?,NPC,Hey! How'd you ever wind up around here?,8
"NPC: Look, I'm sorry but, I can't do a thing for you!",NPC,"Look, I'm sorry but, I can't do a thing for you!",11
NPC: Oh boy!! Corel sure has gone to pot. It used to be a famous coal mining town!,NPC,Oh boy!! Corel sure has gone to pot. It used to be a famous coal mining town!,17
"NPC: They say there were more jobs than you could shake a... Well, you get the picture!",NPC,"They say there were more jobs than you could shake a... Well, you get the picture!",16
"NPC: Now, it's nothing but a miserable pit! Me, my bulldozer...everything's out of work.",NPC,"Now, it's nothing but a miserable pit! Me, my bulldozer...everything's out of work.",13
NPC: Got no job...I can't even show my face. 'Bout all that's left for me is to just live in this hole all day.,NPC,Got no job...I can't even show my face. 'Bout all that's left for me is to just live in this hole all day.,23
"NPC 1: You, you're...",NPC 1,"You, you're...",2
NPC 2: Hey!! He's back!,NPC 2,Hey!! He's back!,3
Barret: Wait here...,Barret,Wait here...,2
"NPC 1: Well, lookey here! Never thought I'd ever see your face again.",NPC 1,"Well, lookey here! Never thought I'd ever see your face again.",11
"NPC 1: Those people over there, they with you? Well, I feel sorry for 'em! Hangin' around a walkin' death sentence like Barret.",NPC 1,"Those people over there, they with you? Well, I feel sorry for 'em! Hangin' around a walkin' death sentence like Barret.",21
"NPC 1: Well, lookey here! Never thought I'd ever see your face again.",NPC 1,"Well, lookey here! Never thought I'd ever see your face again.",11
NPC 2: They kick you out of another town or somethin'? You destroy everything you touch.,NPC 2,They kick you out of another town or somethin'? You destroy everything you touch.,14
NPC 3: You got a lot of balls comin' back here! Look at this place! It's all your fault North Corel turned into a garbage heap!,NPC 3,You got a lot of balls comin' back here! Look at this place! It's all your fault North Corel turned into a garbage heap!,24
NPC 2: Why doncha say something!? Or did ya forget what you done here already?,NPC 2,Why doncha say something!? Or did ya forget what you done here already?,13
Barret: ...I'm sorry...,Barret,...I'm sorry...,2
NPC 3: ^%$#! You ain't even worth the effort.,NPC 3,^%$#! You ain't even worth the effort.,7
NPC 2: Don't waste your time talkin' to that Techno-freak!,NPC 2,Don't waste your time talkin' to that Techno-freak!,8
Barret: You heard 'em... It's my fault this town was...destroyed...,Barret,You heard 'em... It's my fault this town was...destroyed...,9
"Aeris: Barret, what happened?",Aeris,"Barret, what happened?",3
Barret: Sorry.,Barret,Sorry.,1
Cloud: What happened?,Cloud,What happened?,2
Barret: My hometown used to be around here.,Barret,My hometown used to be around here.,7
Red XIII: What do you mean 'used to'?,Red XIII,What do you mean 'used to'?,6
Barret: It ain't here no more. Heard it got buried... in just 4 years.,Barret,It ain't here no more. Heard it got buried... in just 4 years.,13
Aeris: But how could those people say those terrible things?,Aeris,But how could those people say those terrible things?,9
Barret: An' it's my fault. ALL my fault.,Barret,An' it's my fault. ALL my fault.,7
"(During flashback in Corel.)Barret (narrating): ...My hometown, Corel's always been a coal mining town. It's so dusty, but calm and so poor...... A real small town, this one. That's the first time I ever heard the word ""Mako Reactor"" mentioned since that time...", Barret ,"...My hometown, Corel's always been a coal mining town. It's so dusty, but calm and so poor...... A real small town, this one. That's the first time I ever heard the word ""Mako Reactor"" mentioned since that time...",38
Village Headman: What are we going to do? The only one against this is Dyne...,Village Headman,What are we going to do? The only one against this is Dyne...,13
"Dyne: I am definitely against it, no matter what. There's nothing to talk about if you're thinking of throwing away our coal!",Dyne,"I am definitely against it, no matter what. There's nothing to talk about if you're thinking of throwing away our coal!",21
"Dyne: Our coal's been protected for generations. Our fathers, and theirs before them, risked their lives for it. We have no right to throw it all away so easily!",Dyne,"Our coal's been protected for generations. Our fathers, and theirs before them, risked their lives for it. We have no right to throw it all away so easily!",28
"Barret (in flashback): But listen, Dyne. No one uses coal nowadays. It's the sign of the times.",Barret ,"But listen, Dyne. No one uses coal nowadays. It's the sign of the times.",14
"Scarlet: Right, everything is Mako, now.",Scarlet,"Right, everything is Mako, now.",5
"Scarlet: It'll be all right, Dyne. Shinra, Inc. will guarantee your livelihood once the Mako Reactor is completed.",Scarlet,"It'll be all right, Dyne. Shinra, Inc. will guarantee your livelihood once the Mako Reactor is completed.",17
"Barret (in flashback): Listen, Dyne. I don't want my wife, Myrna, to suffer anymore.",Barret ,"Listen, Dyne. I don't want my wife, Myrna, to suffer anymore.",11
"Dyne: I know how you feel! I feel the same way too, damn it! But even so, I won't give away our coal mines!",Dyne,"I know how you feel! I feel the same way too, damn it! But even so, I won't give away our coal mines!",23
Village Headman: Dyne...you've got to understand.,Village Headman,Dyne...you've got to understand.,4
Barret (narrating): That's how the Corel Reactor was built......and completed. We all thought it would bring us an easier life.,Barret ,That's how the Corel Reactor was built......and completed. We all thought it would bring us an easier life.,18
Barret (narrating): It happened when Dyne and I were out of town for a few days. Corel was burned down by the Shinra troops. All the townspeople... All my relatives...... Everyone...everything......,Barret ,It happened when Dyne and I were out of town for a few days. Corel was burned down by the Shinra troops. All the townspeople... All my relatives...... Everyone...everything......,29
Cloud: Shinra troops? What for!?,Cloud,Shinra troops? What for!?,4
Barret: There was an explosion at a reactor. Shinra blamed the accident on the people. Said it was done by a rebel faction.,Barret,There was an explosion at a reactor. Shinra blamed the accident on the people. Said it was done by a rebel faction.,22
Tifa: That's so terrible!,Tifa,That's so terrible!,3
"Barret: Well, I guess that's true. But more than Shinra, I couldn't forgive myself. Never should've gone along with the building of the reactor...",Barret,"Well, I guess that's true. But more than Shinra, I couldn't forgive myself. Never should've gone along with the building of the reactor...",23
Tifa: Don't blame yourself. We were all fooled by the promises Shinra made back then.,Tifa,Don't blame yourself. We were all fooled by the promises Shinra made back then.,14
"Barret: That's why... that's why I get so pissed off!! Not only did they take advantage of me...... But I lost my wife, Myrna, too...",Barret,"That's why... that's why I get so pissed off!! Not only did they take advantage of me...... But I lost my wife, Myrna, too...",24
"NPC: Hey everyone! If you want to go to the 'Gold Saucer', hurry and get on!",NPC,"Hey everyone! If you want to go to the 'Gold Saucer', hurry and get on!",15
NPC: Ride the Ropeway?,NPC,Ride the Ropeway?,3
Cloud: Let's get on.,Cloud,Let's get on.,3
Barret: Dyne was my best friend. We was close ever since we was kids...,Barret,Dyne was my best friend. We was close ever since we was kids...,13
Tifa: I never knew. Barret never said a thing...,Tifa,I never knew. Barret never said a thing...,8
Aeris: .........,Aeris,.........,1
Red XIII: .........,Red XIII,.........,1
"Yuffie: I'm not sympathizing with Barret! He never should have trusted Shinra, Inc....",Yuffie,"I'm not sympathizing with Barret! He never should have trusted Shinra, Inc....",12
Tifa: .........,Tifa,.........,1
Tifa: We better go on!,Tifa,We better go on!,4
Barret: Dyne was my best friend. We was close ever since we was kids...,Barret,Dyne was my best friend. We was close ever since we was kids...,13
Yuffie: I'm waiting inside.,Yuffie,I'm waiting inside.,3
Aeris: Everything Shinra does seem to make everyone miserable...,Aeris,Everything Shinra does seem to make everyone miserable...,8
Barret: It's all my fault...,Barret,It's all my fault...,4
Tifa: I never knew. Barret never said a thing...,Tifa,I never knew. Barret never said a thing...,8
Red XIII: .........,RedXIII,.........,1
NPC: Please buy your ticket here.,NPC,Please buy your ticket here.,5
NPC: Welcome to the Gold Saucer.,NPC,Welcome to the Gold Saucer.,5
"NPC: Are you together? A single pass is 3000 gil, or you can purchase a lifetime pass for 30000 gil.",NPC,"Are you together? A single pass is 3000 gil, or you can purchase a lifetime pass for 30000 gil.",19
"NPC: Thank you very much. If you leave Gold Saucer, your tickets become invalid.",NPC,"Thank you very much. If you leave Gold Saucer, your tickets become invalid.",13
"NPC: Thank you very much. If you have a Gold Ticket, you can come and go freely into the park...as long as you don't lose it.",NPC,"Thank you very much. If you have a Gold Ticket, you can come and go freely into the park...as long as you don't lose it.",25
"NPC: I'm sorry, you don't have enough money.",NPC,"I'm sorry, you don't have enough money.",7
"NPC: Here at the Gold Saucer, there are many places where you must pay with GP. Just think of 'GP' as money that you can only use at the Gold Saucer. GP can only be redeemed at the games in Wonder Square and at the Chocobo Races. Your GP limit is 10000, so please be careful. Please enjoy yourselves.",NPC,"Here at the Gold Saucer, there are many places where you must pay with GP. Just think of 'GP' as money that you can only use at the Gold Saucer. GP can only be redeemed at the games in Wonder Square and at the Chocobo Races. Your GP limit is 10000, so please be careful. Please enjoy yourselves.",58
Aeris: Wow! Let's have fun!,Aeris,Wow! Let's have fun!,4
Aeris: I know this isn't the right time to do this.,Aeris,I know this isn't the right time to do this.,10
"Aeris: Hey, Barret, cheer up!",Aeris,"Hey, Barret, cheer up!",4
Barret: ......I ain't in no cheery mood. So jes' leave me alone.,Barret,......I ain't in no cheery mood. So jes' leave me alone.,11
Aeris: Really? That's too bad.,Aeris,Really? That's too bad.,4
Aeris: Let's go!,Aeris,Let's go!,2
"Tifa: ...whisper...whisper... (Wasn't that a little harsh, Aeris!?)",Tifa,"...whisper...whisper... (Wasn't that a little harsh, Aeris!?)",7
Aeris: ...whisper...whisper... (Just act normal when this happens),Aeris,...whisper...whisper... (Just act normal when this happens),7
Tifa: ...whisper... (You think so...?),Tifa,...whisper... (You think so...?),4
Aeris: Of course!,Aeris,Of course!,2
Aeris: We're gonna go play...,Aeris,We're gonna go play...,4
Barret: So PLAY! ...messin' round #@^%$! Don't forget we're after Sephiroth!,Barret,So PLAY! ...messin' round #@^%$! Don't forget we're after Sephiroth!,10
Aeris: ...I think he's mad.,Aeris,...I think he's mad.,4
Tifa: He'll be fine. He seems to be doing a little better now.,Tifa,He'll be fine. He seems to be doing a little better now.,12
"Tifa: We'd better be careful, Sephiroth might be around.",Tifa,"We'd better be careful, Sephiroth might be around.",8
Aeris: I wish we could just forget everything and have fun!,Aeris,I wish we could just forget everything and have fun!,10
Red XIII: ......You want to go with me?,RedXIII,......You want to go with me?,6
Yuffie: With me!?,Yuffie,With me!?,2
Aeris: Cloud!,Aeris,Cloud!,1
"Aeris: Don't go alone, go with me!",Aeris,"Don't go alone, go with me!",6
Tifa: Cloud!,Tifa,Cloud!,1
Tifa: I'll go with you.,Tifa,I'll go with you.,4
Yuffie: Cloud!,Yuffie,Cloud!,1
"Yuffie: Let's go together, Cloud!",Yuffie,"Let's go together, Cloud!",4
Red XIII: Cloud!,RedXIII,Cloud!,1
Red XIII: Don't go by yourself...,Red XIII,Don't go by yourself...,4
"Tifa: Hey, Cloud, Are we going back without the others?",Tifa,"Hey, Cloud, Are we going back without the others?",9
Aeris: Are you thinking of just us going back?,Aeris,Are you thinking of just us going back?,8
Red XIII: Are we leaving the others?,RedXIII,Are we leaving the others?,5
Yuffie: Cloud! Are we just going to leave the others?,Yuffie,Cloud! Are we just going to leave the others?,9
Man: Hey boy.,Man,Hey boy.,2
Cloud: Boy...,Cloud,Boy...,1
Man: How is it? You having fun?,Man,How is it? You having fun?,6
"Man: Mmm, so, you ARE having fun. Well, good, good for you boy.",Man,"Mmm, so, you ARE having fun. Well, good, good for you boy.",12
Cloud: My name's Cloud. And stop calling me boy.,Cloud,My name's Cloud. And stop calling me boy.,8
Dio: Mmm? Me? I'm the owner of the Gold Saucer. The name's Dio. Just call me 'Dio'.,Dio,Mmm? Me? I'm the owner of the Gold Saucer. The name's Dio. Just call me 'Dio'.,16
Cloud: ......(Not even listening),Cloud,......(Not even listening),3
"Dio: By the way, boy, do you know what a 'Black Materia' is?",Dio,"By the way, boy, do you know what a 'Black Materia' is?",12
"Dio: Oh, so you do know.",Dio,"Oh, so you do know.",5
"Dio: Ha ha ha ......that, I say, that's a good one, boy! But it's not good to lie. You can't fool me.",Dio,"Ha ha ha ......that, I say, that's a good one, boy! But it's not good to lie. You can't fool me.",21
Cloud: Why d'you ask me?,Cloud,Why d'you ask me?,4
"Dio: Well, a while back, a boy your age came in and asked me if I had a 'Black Materia.'",Dio,"Well, a while back, a boy your age came in and asked me if I had a 'Black Materia.'",19
"Dio: I thought you might know who he was, seein' as how you're both about the same age.",Dio,"I thought you might know who he was, seein' as how you're both about the same age.",17
Cloud: Did he happen to have... a Black Cape...,Cloud,Did he happen to have... a Black Cape...,8
"Dio: Why yes, yes indeed. And a tattoo on his hand that said '1'.",Dio,"Why yes, yes indeed. And a tattoo on his hand that said '1'.",13
Cloud: Where did he go!?,Cloud,Where did he go!?,4
"Dio: Ha ha ha, I have no idea.",Dio,"Ha ha ha, I have no idea.",7
"Dio: Well then. I say, stop by the Battle Arena if you like, boy. You'll probably like it. Many of my collections are on display there.",Dio,"Well then. I say, stop by the Battle Arena if you like, boy. You'll probably like it. Many of my collections are on display there.",25
"Dio: Ha, ha ha.",Dio,"Ha, ha ha.",3
Aeris: What happened?,Aeris,What happened?,2
Tifa: What?,Tifa,What?,1
Red XIII: What happened?,RedXIII,What happened?,2
Yuffie: What is it?,Yuffie,What is it?,3
Cloud: Sh...!,Cloud,Sh...!,1
Cloud: Shinra soldiers... Even here...,Cloud,Shinra soldiers... Even here...,4
NPC: Attention! Dismissed!!,NPC,Attention! Dismissed!!,2
Cait Sith: Hey you!! What're you lookin' so down for!?,Cait Sith,Hey you!! What're you lookin' so down for!?,8
Cait Sith: How 'bout it? Want me to read your fortune!? A bright future! A happy future!,Cait Sith,How 'bout it? Want me to read your fortune!? A bright future! A happy future!,15
"Cait Sith: Oh, but don't hold it against me if it's not a great prediction!",Cait Sith,"Oh, but don't hold it against me if it's not a great prediction!",13
"Cait Sith: Oh, so sorry! I'm a fortune telling machine. The name's...",Cait Sith,"Oh, so sorry! I'm a fortune telling machine. The name's...",10
Cloud: You can only read the future?,Cloud,You can only read the future?,6
"Cait Sith: You kidding!? I can find missing things, missing people, anything!",Cait Sith,"You kidding!? I can find missing things, missing people, anything!",10
Cloud: Then can you tell me where a man named Sephiroth is?,Cloud,Then can you tell me where a man named Sephiroth is?,11
"Cait Sith: Sephiroth, right!? Okay, here goes!!",Cait Sith,"Sephiroth, right!? Okay, here goes!!",5
"Cloud: ...Ordinary luck. It will be an active fortune. Give into the good will of others, and something big'll happen after summer. ...wait...what's this?",Cloud,"...Ordinary luck. It will be an active fortune. Give into the good will of others, and something big'll happen after summer. ...wait...what's this?",23
Cait Sith: Huh? Let me try again.,Cait Sith,Huh? Let me try again.,5
Cloud: Be careful of forgetfulness. Your lucky color is...blue? ...Forget it.,Cloud,Be careful of forgetfulness. Your lucky color is...blue? ...Forget it.,10
"Cait Sith: Wait, wait give me another chance! Wait! Let me try it again!",Cait Sith,"Wait, wait give me another chance! Wait! Let me try it again!",12
Cloud: ...What the!?,Cloud,...What the!?,2
Tifa: What does it say?,Tifa,What does it say?,4
Aeris: What?,Aeris,What?,1
"Red XIII: Read it out loud, Cloud",RedXIII,"Read it out loud, Cloud",5
Yuffie: What is it! Tell us!,Yuffie,What is it! Tell us!,5
Cloud: What you pursue will be yours. But you will lose something dear.,Cloud,What you pursue will be yours. But you will lose something dear.,12
Cait Sith: I don't know if it's good OR bad... This's the first time I ever got something like THIS.,Cait Sith,I don't know if it's good OR bad... This's the first time I ever got something like THIS.,18
Cait Sith: Then shall we?,Cait Sith,Then shall we?,3
Tifa: Excuse me?,Tifa,Excuse me?,2
Aeris: What are you talking about?,Aeris,What are you talking about?,5
Red XIII: To where?,RedXIII,To where?,2
Yuffie: Huh?,Yuffie,Huh?,1
