Original,Character,Dialogue,Wordcount
Fang:She'll get into all sorts of trouble if you don't keep a good eye on her. That's why I need to protect her.,Fang,She'll get into all sorts of trouble if you don't keep a good eye on her. That's why I need to protect her.,23
"Leon:I do not know what transpired between you two in the past, but if you say it is so, then it must be.",Leon,"I do not know what transpired between you two in the past, but if you say it is so, then it must be.",23
Leon:However... That is not all we see in her.,Leon,However... That is not all we see in her.,9
"Firion:You're right. In that sense, perhaps Fang is the only one who can protect her.",Firion,"You're right. In that sense, perhaps Fang is the only one who can protect her.",15
"Fang:You think too hard. It's simple: She's someone I want to protect, so I protect her with all my might.",Fang,"You think too hard. It's simple She's someone I want to protect, so I protect her with all my might.",20
"Auron:That is true... Whatever the truth may be, she's a part of our group now. We share a common fate. That does not change.",Auron,"That is true... Whatever the truth may be, she's a part of our group now. We share a common fate. That does not change.",24
Auron:Don't think you have to protect her by yourself. There are others you can rely on.,Auron,Don't think you have to protect her by yourself. There are others you can rely on.,16
"Fang:I've got priorities, so I can't make any promises.",Fang,"I've got priorities, so I can't make any promises.",9
"Auron:That's no matter, as long as you understand how we think.",Auron,"That's no matter, as long as you understand how we think.",11
Fang:...I understand. I planned on working together with you from the start. I appreciate you staying with Vanille this whole time.,Fang,...I understand. I planned on working together with you from the start. I appreciate you staying with Vanille this whole time.,21
"Fang:From here on out, I'll protect her, too.",Fang,"From here on out, I'll protect her, too.",8
"Jecht:Dammit... If you were one of Lightning's friends, you should've just believed me!",Jecht,"Dammit... If you were one of Lightning's friends, you should've just believed me!",13
Auron:I can't say I blame her. Your face is dubious at best.,Auron,I can't say I blame her. Your face is dubious at best.,12
Jecht:What'd you say!? My mug's as honest as they come for old men!,Jecht,What'd you say!? My mug's as honest as they come for old men!,13
Fang:I'm sorry. I wasn't sure who I could trust then.,Fang,I'm sorry. I wasn't sure who I could trust then.,10
Fang:I didn't have time to think about it. I was worried about Vanille.,Fang,I didn't have time to think about it. I was worried about Vanille.,13
Jecht:Well...I guess I understand. At least it worked out in the end.,Jecht,Well...I guess I understand. At least it worked out in the end.,12
"Vanille:Then Fang and I... And after that, we...",Vanille,"Then Fang and I... And after that, we...",8
Yuri:Whoa! Really!?,Yuri,Whoa! Really!?,2
"Chelinka:Calm down, Yuri. It sounds normal when you say it like that.",Chelinka,"Calm down, Yuri. It sounds normal when you say it like that.",12
"Fang:What's up, Vanille?",Fang,"What's up, Vanille?",3
Vanille:I was telling them about our past.,Vanille,I was telling them about our past.,7
Chelinka:It sounds like a lot happened between you two. I can see why you're so close.,Chelinka,It sounds like a lot happened between you two. I can see why you're so close.,16
Fang:So you really told them.,Fang,So you really told them.,5
Vanille:Yes. I thought it was no good for us to be the only ones keeping secrets... And I just never had a chance to talk about it.,Vanille,Yes. I thought it was no good for us to be the only ones keeping secrets... And I just never had a chance to talk about it.,27
Fang:I see...,Fang,I see...,2
"Yuri:So you've been alive for a long time, then.",Yuri,"So you've been alive for a long time, then.",9
Yuri:Does that mean you two are also part of a special race?,Yuri,Does that mean you two are also part of a special race?,12
Fang:Huh? No. We were asleep for a long time is all.,Fang,Huh? No. We were asleep for a long time is all.,11
"Chelinka:Yuri, you need to be more considerate! Some people are sensitive about their age!",Chelinka,"Yuri, you need to be more considerate! Some people are sensitive about their age!",14
Yuri:Oh... Sorry.,Yuri,Oh... Sorry.,2
Vincent:Solid advice...,Vincent,Solid advice...,2
Vaan:Why're you looking at me when you say that?,Vaan,Why're you looking at me when you say that?,9
Vincent:You're hopeless...,Vincent,You're hopeless...,2
Fang:Don't worry about it. I'm about as young as I look.,Fang,Don't worry about it. I'm about as young as I look.,11
"Fang:We slept the whole time, so we didn't really age.",Fang,"We slept the whole time, so we didn't really age.",10
Vincent:A similar thing happened to me. I slept for a long time.,Vincent,A similar thing happened to me. I slept for a long time.,12
"Vaan:You too, huh? I guess you can't judge a book by its cover.",Vaan,"You too, huh? I guess you can't judge a book by its cover.",13
Yuri:I get a feeling you all have trouble getting out of bed in the morning.,Yuri,I get a feeling you all have trouble getting out of bed in the morning.,15
"Chelinka:You're one to talk, Yuri! And don't say such rude things to our friends!",Chelinka,"You're one to talk, Yuri! And don't say such rude things to our friends!",14
"Vanille:Hehe. You sure are close, aren't you? Fang and I were raised like siblings, too.",Vanille,"Hehe. You sure are close, aren't you? Fang and I were raised like siblings, too.",15
"Vanille:It really was, wasn't it? I miss that place.",Vanille,"It really was, wasn't it? I miss that place.",9
Fang:You're bound to meet all sorts when traveling in such a big group. I'm glad to see there are others like us out there.,Fang,You're bound to meet all sorts when traveling in such a big group. I'm glad to see there are others like us out there.,24
Fang:Huh? Time to move on?,Fang,Huh? Time to move on?,5
Serah:Fang! Where've you been!? You're bleeding!,Serah,Fang! Where've you been!? You're bleeding!,6
Fang:Don't worry. Blood's not mine.,Fang,Don't worry. Blood's not mine.,5
Wakka:You were fighting all by yourself!? That's dangerous!,Wakka,You were fighting all by yourself!? That's dangerous!,8
"Fang:What are you talking about? We all do our part, right?",Fang,"What are you talking about? We all do our part, right?",11
"Vaan:Yeah, but we don't do it alone.",Vaan,"Yeah, but we don't do it alone.",7
Fang:I'm alright. I just needed to move around a bit.,Fang,I'm alright. I just needed to move around a bit.,10
"Serah:Let us know next time, okay? We worry when people go off on their own.",Serah,"Let us know next time, okay? We worry when people go off on their own.",15
Fang:You two really are nothing alike.,Fang,You two really are nothing alike.,6
Fang:You and Lightning. Are you sure you're related?,Fang,You and Lightning. Are you sure you're related?,8
Fang:You worry about everything all the time.,Fang,You worry about everything all the time.,7
Vaan:Isn't that a good thing? Can you imagine having another Lightning?,Vaan,Isn't that a good thing? Can you imagine having another Lightning?,11
"Fang:Fortunately, there's only one.",Fang,"Fortunately, there's only one.",4
"Serah:I'm serious, Fang. I was really worried.",Serah,"I'm serious, Fang. I was really worried.",7
Sabin:Serah was worried about your safety. You wanted to get some exercise.,Sabin,Serah was worried about your safety. You wanted to get some exercise.,12
Sabin:Next time let me come along. I could use some training practice.,Sabin,Next time let me come along. I could use some training practice.,12
Fang:Training practice?,Fang,Training practice?,2
"Vaan:Oh man, Sabin and Fang-style training? Count me in!",Vaan,"Oh man, Sabin and Fang-style training? Count me in!",9
Fang:There's no training or practice of any kind! Haven't you heard a word I said?,Fang,There's no training or practice of any kind! Haven't you heard a word I said?,15
"Serah:Haha, maybe I'll join too!",Serah,"Haha, maybe I'll join too!",5
"Fang:...I prefer being on my own, but I can't stop you from coming along.",Fang,"...I prefer being on my own, but I can't stop you from coming along.",14
"Serah:Fang, I know you want to protect Vanille.",Serah,"Fang, I know you want to protect Vanille.",8
"Serah:I want to become stronger, so I can protect Lightning too.",Serah,"I want to become stronger, so I can protect Lightning too.",11
"Serah:We have the same goal, right?",Serah,"We have the same goal, right?",6
"Serah:And not just Lightning. I want to protect everyone, and that includes you.",Serah,"And not just Lightning. I want to protect everyone, and that includes you.",13
"Fang:That's your business, not mine.",Fang,"That's your business, not mine.",5
Serah:Stop being so difficult! Don't go off alone! Always stick with the group!,Serah,Stop being so difficult! Don't go off alone! Always stick with the group!,13
Serah:Got it!?,Serah,Got it!?,2
Fang:Got it.,Fang,Got it.,2
Fang:I take back what I said earlier. You're more like your sister than I thought.,Fang,I take back what I said earlier. You're more like your sister than I thought.,15
"Fang:I always knew you were stubborn, but I think it's gotten worse since you've been here.",Fang,"I always knew you were stubborn, but I think it's gotten worse since you've been here.",16
Serah:Has it?,Serah,Has it?,2
Serah:That means I've changed throughout my journey. This would never have happened back home.,Serah,That means I've changed throughout my journey. This would never have happened back home.,14
Fang:Alright. You wore me down. I'll try not to wander off alone.,Fang,Alright. You wore me down. I'll try not to wander off alone.,12
"Sabin:Good! Whether it's training or the real deal, everything is better if we do it together!",Sabin,"Good! Whether it's training or the real deal, everything is better if we do it together!",16
Vaan:Do you see that!?,Vaan,Do you see that!?,4
Rem:Someone must've slain this monster.,Rem,Someone must've slain this monster.,5
Ace:A battle was fought here.,Ace,A battle was fought here.,5
Yuna:And it wasn't one of us... But maybe it's someone we know.,Yuna,And it wasn't one of us... But maybe it's someone we know.,12
Yuna:They must be alright seeing they defeated this monster.,Yuna,They must be alright seeing they defeated this monster.,9
"Ace:It may be a friend, but it could very well be an enemy too.",Ace,"It may be a friend, but it could very well be an enemy too.",14
Vaan:Can't you be a little optimistic for once?,Vaan,Can't you be a little optimistic for once?,8
Ace:I'm just stating the possibilities.,Ace,I'm just stating the possibilities.,5
Thancred:Did you hear that?,Thancred,Did you hear that?,4
Rem:What is it?,Rem,What is it?,3
"Thancred:I thought I heard a flute. Rather a ways off, though.",Thancred,"I thought I heard a flute. Rather a ways off, though.",11
Vaan:Really? I didn't hear anything.,Vaan,Really? I didn't hear anything.,5
Thancred:Perhaps I'm starved for entertainment.,Thancred,Perhaps I'm starved for entertainment.,5
Ace:It's possible you heard something we didn't.,Ace,It's possible you heard something we didn't.,7
"Rem:Yeah, and if you did hear a flute, it could be whoever killed this monster.",Rem,"Yeah, and if you did hear a flute, it could be whoever killed this monster.",15
Yuna:A musician who can battle? Or perhaps one who learned to in order to travel?,Yuna,A musician who can battle? Or perhaps one who learned to in order to travel?,15
Ace:I suppose it must seem odd to those from other worlds.,Ace,I suppose it must seem odd to those from other worlds.,11
"Rem:Now that I think of it, it's not very common in our world either.",Rem,"Now that I think of it, it's not very common in our world either.",14
Thancred:A friend may be nearby then?,Thancred,A friend may be nearby then?,6
Thancred:What are we waiting for?,Thancred,What are we waiting for?,5
Ace:You're right. Let's go.,Ace,You're right. Let's go.,4
Terra:Are you all okay?,Terra,Are you all okay?,4
"Onion Knight:Yeah, but they just keep coming and coming.",Onion Knight,"Yeah, but they just keep coming and coming.",8
Terra:We must've come across a large pack.,Terra,We must've come across a large pack.,7
Yuffie:You guys would've been so dead without me!,Yuffie,You guys would've been so dead without me!,8
"King:I appreciate the help, but our situation hasn't changed much.",King,"I appreciate the help, but our situation hasn't changed much.",10
"King:I know we're all tired, but we need to keep fighting.",King,"I know we're all tired, but we need to keep fighting.",11
Yuffie:Why are there so many of them!?,Yuffie,Why are there so many of them!?,7
Onion Knight:It's not strange for monsters to travel in packs.,Onion Knight,It's not strange for monsters to travel in packs.,9
"Onion Knight:You jumped in to help us because we were surrounded, right?",Onion Knight,"You jumped in to help us because we were surrounded, right?",11
"Yuffie:Yes, but I didn't know there'd be so many of them!",Yuffie,"Yes, but I didn't know there'd be so many of them!",11
"King:For what it's worth, you can have all the credit.",King,"For what it's worth, you can have all the credit.",10
"Yuffie:I don't want credit, I want rewards!",Yuffie,"I don't want credit, I want rewards!",7
Terra:More keep coming.,Terra,More keep coming.,3
Onion Knight:We need to stand our ground till the others arrive!,Onion Knight,We need to stand our ground till the others arrive!,10
King:Got it.,King,Got it.,2
???:It looks like I made it just in time.,???,It looks like I made it just in time.,9
Yuffie:Who're you?,Yuffie,Who're you?,2
Deuce:I'm Deuce. It's nice to meet you.,Deuce,I'm Deuce. It's nice to meet you.,7
Yuffie:Why are you so calm!? Can't you see what's going on!?,Yuffie,Why are you so calm!? Can't you see what's going on!?,11
"King:Don't worry, she can handle herself.",King,"Don't worry, she can handle herself.",6
Deuce:I'm so glad I found you all. I'm ready to give you my full support.,Deuce,I'm so glad I found you all. I'm ready to give you my full support.,15
Terra:A flute?,Terra,A flute?,2
"King:We'll talk later. Right now, we need to take care of this situation.",King,"We'll talk later. Right now, we need to take care of this situation.",13
Deuce:Thank you for letting me come with you.,Deuce,Thank you for letting me come with you.,8
Thancred:Of course.,Thancred,Of course.,2
Thancred:I knew I heard music back there.,Thancred,I knew I heard music back there.,7
Rem:I'm glad to see you again!,Rem,I'm glad to see you again!,6
Deuce:Me too!,Deuce,Me too!,2
Thancred:Were you frightened all alone?,Thancred,Were you frightened all alone?,5
"Deuce:No, not especially. Fighting isn't new to me, and I knew Rem and the others were okay.",Deuce,"No, not especially. Fighting isn't new to me, and I knew Rem and the others were okay.",17
"Deuce:And because they were, I knew that I had to do what I could.",Deuce,"And because they were, I knew that I had to do what I could.",14
Vanille:How did you know they were okay?,Vanille,How did you know they were okay?,7
"Deuce:Because I could remember them all: Rem, Ace, King, and Cater.",Deuce,"Because I could remember them all Rem, Ace, King, and Cater.",11
"Rem:In our world, when someone passes, they're forgotten.",Rem,"In our world, when someone passes, they're forgotten.",8
"Vanille:Wow, and that kept you going.",Vanille,"Wow, and that kept you going.",6
Rem:But I don't know for certain if that applies in this world too.,Rem,But I don't know for certain if that applies in this world too.,13
Deuce:Why is that?,Deuce,Why is that?,3
Rem:There's no way to confirm it.,Rem,There's no way to confirm it.,6
"Vanille:Whatever the case, I'm glad you're alright and that you found your friends.",Vanille,"Whatever the case, I'm glad you're alright and that you found your friends.",13
Deuce:Thank you.,Deuce,Thank you.,2
Vanille:I'm curious. How is it using a flute as a weapon?,Vanille,I'm curious. How is it using a flute as a weapon?,11
Deuce:I don't know. I've never been asked so I've never thought about it.,Deuce,I don't know. I've never been asked so I've never thought about it.,13
Deuce:This is what I'm used to.,Deuce,This is what I'm used to.,6
Vanille:So it's hard to explain...,Vanille,So it's hard to explain...,5
"Vanille:Oh, maybe you like music?",Vanille,"Oh, maybe you like music?",5
Deuce:I do. I love music.,Deuce,I do. I love music.,5
Eiko:Then you and I will become great friends!,Eiko,Then you and I will become great friends!,8
Thancred:How so?,Thancred,How so?,2
Eiko:I can play the flute too! And I'm really good.,Eiko,I can play the flute too! And I'm really good.,10
Thancred:I had no idea.,Thancred,I had no idea.,4
Eiko:Of course. I'm a lady.,Eiko,Of course. I'm a lady.,5
Eiko:I even played the flute in battle!,Eiko,I even played the flute in battle!,7
Deuce:Will you show me later? I've always wanted someone to play music with.,Deuce,Will you show me later? I've always wanted someone to play music with.,13
Eiko:Of course! See? We're great friends already!,Eiko,Of course! See? We're great friends already!,7
Deuce:...That's enough practice for now.,Deuce,...That's enough practice for now.,5
Yuna:What a beautiful sound.,Yuna,What a beautiful sound.,4
"Deuce:Thank you! Though I've never played outside of battle, to be honest.",Deuce,"Thank you! Though I've never played outside of battle, to be honest.",12
Tidus:Really!? That seems like a waste.,Tidus,Really!? That seems like a waste.,6
Celes:I agree. It's unfortunate that such wonderful music is being used as a weapon...,Celes,I agree. It's unfortunate that such wonderful music is being used as a weapon...,14
Deuce:Thank you for your kind words.,Deuce,Thank you for your kind words.,6
Yuna:What's the matter?,Yuna,What's the matter?,3
Celes:Do I have something on my face?,Celes,Do I have something on my face?,7
Deuce:You both have such beautiful voices. Do you like singing?,Deuce,You both have such beautiful voices. Do you like singing?,10
"Deuce:If you two ever feel like it, I would love to play along. I think we could make amazing music together!",Deuce,"If you two ever feel like it, I would love to play along. I think we could make amazing music together!",21
"Celes:Even if I enjoyed singing, I need to protect this world first...",Celes,"Even if I enjoyed singing, I need to protect this world first...",12
"Yuna:She's right. You agree, don't you?",Yuna,"She's right. You agree, don't you?",6
"Tidus:Yuna, singing? I've got to hear this!",Tidus,"Yuna, singing? I've got to hear this!",7
Yuna:You shouldn't say things like that at a time like this...,Yuna,You shouldn't say things like that at a time like this...,11
Garnet:There's no need to refrain from doing the things you like just because we're in a battle.,Garnet,There's no need to refrain from doing the things you like just because we're in a battle.,17
"Garnet:Or...do you hate singing, Yuna?",Garnet,"Or...do you hate singing, Yuna?",5
Yuna:It's not that. I just don't feel confident that I could...,Yuna,It's not that. I just don't feel confident that I could...,11
Setzer:I think this is a fantastic idea. Let's strike while the iron is hot.,Setzer,I think this is a fantastic idea. Let's strike while the iron is hot.,14
"Setzer:The audience will be just us for now, but I will prepare a grand stage and the best dress for you, Deuce.",Setzer,"The audience will be just us for now, but I will prepare a grand stage and the best dress for you, Deuce.",22
Zidane:Hold it! You can't just go making plans on your own like that...,Zidane,Hold it! You can't just go making plans on your own like that...,13
"Celes:Thank you, Zidane. Tell him this is really not the time",Celes,"Thank you, Zidane. Tell him this is really not the time—",11
Zidane:Celes and Yuna aren't the only ones who can sing!,Zidane,Celes and Yuna aren't the only ones who can sing!,10
"Garnet:Zidane, you don't mean",Garnet,"Zidane, you don't mean—",4
"Zidane:Garnet's got the voice of a goddess! Let her perform, too!",Zidane,"Garnet's got the voice of a goddess! Let her perform, too!",11
"Deuce:That's a great idea! You'll sing, too, won't you?",Deuce,"That's a great idea! You'll sing, too, won't you?",9
Garnet:I suppose I don't have much of a choice...,Garnet,I suppose I don't have much of a choice...,9
Deuce:Don't worry about it. I know that it's not easy to concentrate now.,Deuce,Don't worry about it. I know that it's not easy to concentrate now.,13
"Deuce:But, once things calm down, why don't we give it a try?",Deuce,"But, once things calm down, why don't we give it a try?",12
"Setzer:You are a gentle soul, and yet quite persuasive.",Setzer,"You are a gentle soul, and yet quite persuasive.",9
"Tidus:Well, now we've got something to aim for!",Tidus,"Well, now we've got something to aim for!",8
Zidane:Yeah! We gotta bring back peace so we can hear these lovely ladies sing!,Zidane,Yeah! We gotta bring back peace so we can hear these lovely ladies sing!,14
Prishe:Whoa! I can feel the power flowing through me!,Prishe,Whoa! I can feel the power flowing through me!,9
Prishe:There's no way I'd lose to the enemy now!,Prishe,There's no way I'd lose to the enemy now!,9
Firion:Deuce's support can help make quick work of the opposition.,Firion,Deuce's support can help make quick work of the opposition.,10
Prishe:I want her to play the flute all the time!,Prishe,I want her to play the flute all the time!,10
Cyan:Perhaps that is asking too much...,Cyan,Perhaps that is asking too much...,6
Bartz:I'm sure it would be hard on Deuce to keep going for so long.,Bartz,I'm sure it would be hard on Deuce to keep going for so long.,14
Prishe:What? I was just kidding!,Prishe,What? I was just kidding!,5
Cyan:Are you certain? It seemed you spoke at least somewhat in earnest.,Cyan,Are you certain? It seemed you spoke at least somewhat in earnest.,12
Deuce:I'm happy my music helps.,Deuce,I'm happy my music helps.,5
"Deuce:Doing it all the time would be tough, but I'll gladly do what I can!",Deuce,"Doing it all the time would be tough, but I'll gladly do what I can!",15
Bartz:That's heartening to hear.,Bartz,That's heartening to hear.,4
"Cyan:There is no doubt that thou possess great power, Lady Deuce.",Cyan,"There is no doubt that thou possess great power, Lady Deuce.",11
Cyan:And your music can pacify or uplift all those who hear it.,Cyan,And your music can pacify or uplift all those who hear it.,12
Bartz:Is it what's making Lilisette and Penelo move like that?,Bartz,Is it what's making Lilisette and Penelo move like that?,10
Lilisette:Wh-when did this happen!?,Lilisette,Wh-when did this happen!?,4
Penelo:My body moved on its own...,Penelo,My body moved on its own...,6
"Prishe:I don't really understand, but...it just means that Deuce is a powerful ally, right? That's all that matters.",Prishe,"I don't really understand, but...it just means that Deuce is a powerful ally, right? That's all that matters.",18
Prishe:...Did I say something weird?,Prishe,...Did I say something weird?,5
"Deuce:No. Thank you, Prishe! I'll do my very best!",Deuce,"No. Thank you, Prishe! I'll do my very best!",9
"Bartz:Prishe is right, though it would be nice to hear you play outside a fight.",Bartz,"Prishe is right, though it would be nice to hear you play outside a fight.",15
Deuce:What do you mean...?,Deuce,What do you mean...?,4
Bartz:I'd like to just listen to you play the flute. It's beautiful.,Bartz,I'd like to just listen to you play the flute. It's beautiful.,12
Deuce:...I'm happy you think so.,Deuce,...I'm happy you think so.,5
"Cyan:I concur. Music is something that should be enjoyed, too.",Cyan,"I concur. Music is something that should be enjoyed, too.",10
"Lilisette:Agreed! It's a waste of your talent, Deuce.",Lilisette,"Agreed! It's a waste of your talent, Deuce.",8
"Lilisette:What do you think, Penelo?",Lilisette,"What do you think, Penelo?",5
"Penelo:M-me!? Well, I think dancing to the music is quite fun...",Penelo,"M-me!? Well, I think dancing to the music is quite fun...",11
Lilisette:Professional dancers like us can't just turn a blind eye to your talent!,Lilisette,Professional dancers like us can't just turn a blind eye to your talent!,13
Penelo:I just dance for fun. I'm no professional...,Penelo,I just dance for fun. I'm no professional...,8
Deuce:The thought of playing outside of battle never really crossed my mind.,Deuce,The thought of playing outside of battle never really crossed my mind.,12
Deuce:But playing music for fun... I like that.,Deuce,But playing music for fun... I like that.,8
Deuce:I'll practice the flute for everyone to enjoy!,Deuce,I'll practice the flute for everyone to enjoy!,8
Agrias:Was that...a knight? But under whose flag?,Agrias,Was that...a knight? But under whose flag?,7
Agrias:Stay; what is this? Is there to be a battle?,Agrias,Stay; what is this? Is there to be a battle?,10
"Steiner:Wha? You!? No, my mistake! Forgive me, but I must find my comrades! They have been surrounded by monsters!",Steiner,"Wha—? You—!? No, my mistake! Forgive me, but I must find my comrades! They have been surrounded by monsters!",19
Agrias:Monsters? Then I shall aid you! Lead the way!,Agrias,Monsters? Then I shall aid you! Lead the way!,9
"Onion Knight:That takes care of that. Thanks for holding out, Shadow.",Onion Knight,"That takes care of that. Thanks for holding out, Shadow.",10
"Shadow:I wasn't about to leave a child behind... More importantly, here's a new face.",Shadow,"I wasn't about to leave a child behind... More importantly, here's a new face.",14
"Agrias:I am Agrias Oaks, a knight of the Lionsguard.",Agrias,"I am Agrias Oaks, a knight of the Lionsguard.",9
"Shadow:Ah, a knight. That explains your composure in battle. ...Not your first.",Shadow,"Ah, a knight. That explains your composure in battle. ...Not your first.",12
Steiner:This gentlewoman recognized our distress and came to our rescue!,Steiner,This gentlewoman recognized our distress and came to our rescue!,10
Onion Knight:That's mighty noble of you to assist complete strangers.,Onion Knight,That's mighty noble of you to assist complete strangers.,9
"Agrias:I could not let your plight go unheeded. Also, there is something I would ask you.",Agrias,"I could not let your plight go unheeded. Also, there is something I would ask you.",16
Warrior of Light:Please. We will do what we can to help.,Warrior of Light,Please. We will do what we can to help.,9
"Agrias:Are there no villages in the vicinity? This land is unknown to me, and I am without supplies.",Agrias,"Are there no villages in the vicinity? This land is unknown to me, and I am without supplies.",18
Warrior of Light:You seek a village...,Warrior of Light,You seek a village...,4
"Agrias:Also, your armor is of a motley sort. Am I correct to assume you do not belong to any knightly order?",Agrias,"Also, your armor is of a motley sort. Am I correct to assume you do not belong to any knightly order?",21
"Steiner:Our providence is varied, but the strength of our wills has gathered us to fight together.",Steiner,"Our providence is varied, but the strength of our wills has gathered us to fight together.",16
Agrias:I see. So you are a variegated unit formed for the purpose of suppressing fiends.,Agrias,I see. So you are a variegated unit formed for the purpose of suppressing fiends.,15
"Warrior of Light:No, it is not only fiends with which we do battle. We fight under the goddess.",Warrior of Light,"No, it is not only fiends with which we do battle. We fight under the goddess.",16
"Warrior of Light:Correct. We were all summoned here from different worlds, and are now comrades-in-arms.",Warrior of Light,"Correct. We were all summoned here from different worlds, and are now comrades-in-arms.",13
Agrias:Different worlds...? What is this nonsense you speak?,Agrias,Different worlds...? What is this nonsense you speak?,8
Shadow:Heh. You've confused her.,Shadow,Heh. You've confused her.,4
"Onion Knight:Ahh, we better start at the top. I'm for having her join us. What do the rest of you say?",Onion Knight,"Ahh, we better start at the top. I'm for having her join us. What do the rest of you say?",20
"Onion Knight:Follow us back to camp. We'll explain on the way, and you can eat there, too.",Onion Knight,"Follow us back to camp. We'll explain on the way, and you can eat there, too.",16
Agrias:...Very well.,Agrias,...Very well.,2
"Steiner:You can trust us, Lady Agrias! Let us walk together!",Steiner,"You can trust us, Lady Agrias! Let us walk together!",10
Ramza:Lady Agrias!?,Ramza,Lady Agrias!?,2
Agrias:Ramza! You are here!,Agrias,Ramza! You are here!,4
Ramza:I am glad to see you well!,Ramza,I am glad to see you well!,7
Galuf:So you know each other? That's a relief.,Galuf,So you know each other? That's a relief.,8
Ramza:She is a capable and reliable ally! With her among our ranks,Ramza,She is a capable and reliable ally! With her among our ranks—,12
Agrias:I have yet to say I would join you.,Agrias,I have yet to say I would join you.,9
Thancred:Worried about unfinished business back home? That's understandable.,Thancred,Worried about unfinished business back home? That's understandable.,8
Agrias:To think even now how their schemes may be running their course...!,Agrias,To think even now how their schemes may be running their course...!,12
"Laguna:Now, now, Ramza just got carried away because he was happy to see you.",Laguna,"Now, now, Ramza just got carried away because he was happy to see you.",14
Ramza:Carried away...?,Ramza,Carried away...?,2
"Ramza:If you were to lend us your aid, though, certainly salvation would be within our reach.",Ramza,"If you were to lend us your aid, though, certainly salvation would be within our reach.",16
Agrias:I have...,Agrias,I have...,2
"Agrias:A tale hard to believe, but from appearances, such may very well be the case.",Agrias,"A tale hard to believe, but from appearances, such may very well be the case.",15
Thancred:Everyone's world is in danger lest we do something to right this one...or so the story goes.,Thancred,Everyone's world is in danger lest we do something to right this one...or so the story goes.,17
Ramza:We must unravel the mystery of these disturbances and return the world to order. This fight is ours as well.,Ramza,We must unravel the mystery of these disturbances and return the world to order. This fight is ours as well.,20
"Agrias:Ramza, tell me for what it is you are fighting.",Agrias,"Ramza, tell me for what it is you are fighting.",10
"Agrias:From my understanding, here there are no peoples oppressed or victimized.",Agrias,"From my understanding, here there are no peoples oppressed or victimized.",11
Agrias:What reason have you to fight here? What is there to save that is worth putting our world aside?,Agrias,What reason have you to fight here? What is there to save that is worth putting our world aside?,19
"Ramza:Just as I met you in our world, I have gained many comrades in this world as well.",Ramza,"Just as I met you in our world, I have gained many comrades in this world as well.",18
Ramza:Saving this world means saving theirs...,Ramza,Saving this world means saving theirs...,6
Ramza:I cannot simply put mine own needs above that of my comrades!,Ramza,I cannot simply put mine own needs above that of my comrades!,12
"Galuf:You're a stouthearted friend, but you'd do well to relax some!",Galuf,"You're a stouthearted friend, but you'd do well to relax some!",11
Ramza:Forgive me...but I have said my piece.,Ramza,Forgive me...but I have said my piece.,7
"Ramza:Our world is important, but I cannot leave the others' in danger...!",Ramza,"Our world is important, but I cannot leave the others' in danger...!",12
"Laguna:Ramza! I never knew that's how you felt! Man, I am touched!",Laguna,"Ramza! I never knew that's how you felt! Man, I am touched!",12
"Agrias:...For your comrades' sake. No matter where, you still fight for others.",Agrias,"...For your comrades' sake. No matter where, you still fight for others.",12
"Agrias:Ever unswerving, you...",Agrias,"Ever unswerving, you...",3
Agrias:Very well. Allow me to join you.,Agrias,Very well. Allow me to join you.,7
"Agrias:I previously placed my trust in you, and now I shall place it in your sense of justice.",Agrias,"I previously placed my trust in you, and now I shall place it in your sense of justice.",18
Agrias:You prove again to be an irreplaceable ally to me.,Agrias,You prove again to be an irreplaceable ally to me.,10
Cyan:...And so Lady Agrias has joined us. Thou said thou art a knight?,Cyan,...And so Lady Agrias has joined us. Thou said thou art a knight?,13
"Agrias:Yes, sworn to the crown back in my world.",Agrias,"Yes, sworn to the crown back in my world.",9
Balthier:You look the capable one. I suppose you've spent your fair share on the battlefield.,Balthier,You look the capable one. I suppose you've spent your fair share on the battlefield.,15
Cyan:Lord Cecil is a knight as well. Perhaps thou may have common stories to share.,Cyan,Lord Cecil is a knight as well. Perhaps thou may have common stories to share.,15
"Cecil:Yes, we may both be knights...but to be honest, I am somewhat envious of Agrias.",Cecil,"Yes, we may both be knights...but to be honest, I am somewhat envious of Agrias.",15
"Balthier:Don't tell me you wish you could protect a princess, too. I hadn't pegged you for japery.",Balthier,"Don't tell me you wish you could protect a princess, too. I hadn't pegged you for japery.",17
"Cecil:Please do not tease me. ...No, it is not that.",Cecil,"Please do not tease me. ...No, it is not that.",10
"Cyan:But not without reason, no?",Cyan,"But not without reason, no?",5
"Cecil:Mine was a fine lord, but at some point, he strayed from the path of righteousness, which I could not abide.",Cecil,"Mine was a fine lord, but at some point, he strayed from the path of righteousness, which I could not abide.",21
Squall:He breached his contract with you. What's there to regret?,Squall,He breached his contract with you. What's there to regret?,10
"Agrias:I understand, Ser Cecil. Surely you were conflicted.",Agrias,"I understand, Ser Cecil. Surely you were conflicted.",8
Cecil:Thank you... He raised me as his own.,Cecil,Thank you... He raised me as his own.,8
Cyan:That...must be agonizing for thou...,Cyan,That...must be agonizing for thou...,5
"Cecil:I still think, if I was that close to him, should not there have been something I could have done?",Cecil,"I still think, if I was that close to him, should not there have been something I could have done?",20
